title,description,brand,asin,image,rating,nReviews,keywords
"Willow Tree hand-painted sculpted figure, Grandmother","['TITLE: Grandmother SENTIMENT: A unique love that transcends the years GIFT-GIVING SUGGESTIONS: A gift to celebrate new beginnings, new babies, new families and the loving relationships that develop between parent and child, grandparent and child This piece works well with other figures to create a Family Grouping. Willow Tree is a reminder of someone we want to keep close, or a memory we want to touch. Hand-carved figures reveal their expression through body gestures only... a tilt of the head, placement of the hands, a turn of the body. Since 1999, American artist Susan Lordi has worked in partnership with DEMDACO to produce, market and distribute Willow Tree , her line of carved figurative sculpture. From her studio in Kansas City, Lordi hand carves the original of each figure. This piece is cast from Lordi\'s original and painted by hand. Enclosed inside each fitted packaging box is a gift-giving card with piece title and sentiment on it. Each piece is intended to be open to interpretation from the viewer. ""Willow Tree isn\'t so much about the tangible piece. It represents an emotion or it marks a memory."" -Susan Lordi Ready to display on a shelf, table or mantel. To clean, dust with soft brush or cloth. Avoid water or cleaning solvents.']",Willow Tree,B000XTFZNA,"['https://images-na.ssl-images-amazon.com/images/I/41f8mmLdMoL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41MdHkgvuRL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31y23E6v-KL._SS40_.jpg']",5.0,8.0,"['hand', 'turn', 'willow', 'grandparent', 'original', 'interpretation', 'relationships', 'gestures', 'artist', 'expression', 'water', 'body', 'years', 'figures', 'family', 'child', 'suggestions', 'lordi', 'title', 'hands', 'new', 'gift', 'families', 'reminder', 'viewer', 'dust', 'mantel', 'shelf', 'sentiment', 'unique', 'babies', 'piece', 'parent', 'studio', 'kansas', 'box', '-susan', 'memory', 'market', 'card', 'brush', 'tree', 'open', 'emotion', 'love', 'city', 'grouping', 'placement', 'line', 'packaging', 'beginnings', 'susan', 'sculpture', 'solvents', 'head', 'tilt', 'soft', 'grandmother', 'close', 'figurative', 'cloth', 'partnership', 'tangible', 'figure', 'table', 'american', 'ready', 'demdaco']"
Lenox Butterfly Meadow 60-inch by 102-inch Oblong / Rectangle Tablecloth,"['7255 BUTTERFLY MEADOW 102/OBL MLT Size: 102"" W x 60"" D Features: -54 pct Cotton and 46pct polyester material.-Machine wash in cold, tumble dry without heat.-Press with a warm iron if needed.-Oblong or rectangle shape. Color/Finish: -Classic floral print on white ground with butterfly accents and subtle underlying leaf pattern. Dimensions: -52\'\' W x 52\'\' D, 1.5 lbs.-70\'\' W x 52\'\' D, 1.5 lbs.-84\'\' W x 60\'\' D, 1.5 lbs.-102\'\' W x 60\'\' D, 1.5 lbs.-120\'\' W x 60\'\' D, 1.5 lbs. Collection: -Butterfly Meadow collection.']",Lenox,B000U61A76,['https://images-na.ssl-images-amazon.com/images/I/510FojZRqbL._SS40_.jpg'],5.0,5.0,"['mlt', 'needed.-oblong', 'underlying', 'd', 'cotton', 'lbs.-120', 'pct', 'tumble', 'meadow', '-54', 'obl', 'butterfly', 'features', 'ground', 'dimensions', 'leaf', 'w', 'rectangle', 'pattern', 'collection', 'material.-machine', 'lbs.-84', 'finish', 'color', 'lbs.-102', 'lenox', 'polyester', 'floral', 'accents', 'warm', 'size', 'iron', 'x', 'print', 'oblong', 'heat.-press', 'subtle', 'lbs.-70', 'shape', 'white', '-52', 'lbs', 'tablecloth', 'cold']"
"T-fal A80789 Specialty Nonstick Dishwasher Safe Oven Safe PFOA-Free Jumbo Wok Cookware, 14-Inch, Black","['Prepare delicious Asian-inspired meals for the whole family with this T-fal Specialty nonstick 14-inch jumbo wok. Made of durable aluminum and traditionally shaped with a wide top and narrow base, the gently curved wok heats quickly and evenly, sealing in flavor. The woks PFOA-free nonstick (inside and out) requires the use of little to no oil or fat for healthier cooking, effortless food release, and quick, convenient cleanup. Ideal for stir-frying, the versatile wok also works well for steaming, searing, sauteing, pan or deep frying, poaching, boiling, braising, making soup, or even roasting nuts. The woks long, stay-cool handle promotes a secure grip, keeps hands a safe distance from the heat, and comes with a hole at the end for optional hanging storage. Oven safe up to 350 degrees F and dishwasher-safe, the T-fal Specialty nonstick 14-inch jumbo wok makes a great gift idea for anyone looking for fresh inspiration when it comes to healthy, great-tasting, home-cooked meals.']",T-fal,B000MYI2ZO,"['https://images-na.ssl-images-amazon.com/images/I/51PqDgomUJL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/512K291oSDL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41%2ByXEONjlL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51tP0ilQfxL._SS40_.jpg']",5.0,12.0,"['black', 'cooking', 'oven', 'distance', 'secure', 'hole', 'versatile', 'hanging', 'family', 'safe', 'heat', 'release', 'aluminum', 'hands', 'little', 'stir', 'optional', 'gift', 'cookware', 'free', 'wide', 'fat', 'a80789', 'delicious', 'searing', 'braising', 'inspiration', 'fal', 'base', 'jumbo', 'great', 'fresh', 'use', 'nonstick', 'healthier', 'home', 'effortless', 'soup', 'idea', 'healthy', 'nuts', 'deep', 'meals', 'convenient', 'oil', 'poaching', 'curved', 'food', 'end', 'storage', 'wok', 'quick', 'cleanup', 'flavor', 'grip', 'degrees', 'f', 'specialty', 'pfoa', 'dishwasher', 'handle', 'cool', 't', 'asian', 'narrow', 'boiling', 'durable', 'ideal', 'woks', 'frying']"
"INNOCLOCK - Most Advanced Calendar Day Digital Clock - Large, Clear, Unabbreviated Time and Date - Ideal for Memory Loss, Impaired Vision and Seniors (Black, 8-inch)","['The INNOCLOCK by Timeless is a state-of-the-art clock featuring a large, clear display that can be hung on a wall (using its rear mount hole), or stood on a table, nightstand, shelf or desk (using its pull-out stand). Its great for the home, office, lab and classroom, and especially for seniors and those who benefit from seeing the time and date spelled out and free from abbreviations. Incredibly easy to set up and use. Includes five built-in languages - English, Spanish, French, German and Italian. Powered by included AC adapter (100-250V) with approx 6 (1.8m) long cable. Give the gift of confidence and happiness  buy an INNOCLOCK for your loved ones today!']",Timeless,B01A38Z9M2,"['https://images-na.ssl-images-amazon.com/images/I/51LYZ0IQqKL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51OBIE43p-L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41-KTp2ifQL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51otV0GDVZL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51%2BT46C0L7L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/416f5FZTreL._SS40_.jpg']",5.0,5.0,"['black', 'easy', 'loss', 'hole', 'abbreviations', 'adapter', 'ones', 'impaired', 'display', 'state', 'seniors', 'spanish', 'happiness', 'cable', 'gift', 'unabbreviated', 'mount', 'free', 'shelf', 'clock', 'memory', 'timeless', 'day', 'classroom', 'time', 'm', 'great', 'long', 'vision', '250v', 'wall', 'french', 'german', 'rear', 'nightstand', 'home', 'languages', 'clear', 'confidence', 'large', 'calendar', 'desk', 'date', 'innoclock', 'advanced', 'digital', 'office', 'english', 'italian', 'today', 'ac', 'approx', 'stand', 'table', 'art', 'ideal', 'lab']"
10015 Blue 7'10x10'6 Area Rug Carpet Large,"[""Our 10015 oriental rug selection of elegant, exquisite, beautifully modern rugs to add the perfect finishing touch to your living room, dining room, bedroom or any other area in your home. Affordable and refined, our finely crafted area rugs span a wide array of sizes, shapes, materials, color schemes and designs. Take your pick from a vast assortment of chic, abstract rugs that will pull any room together, and save a bundle while doing so. As you'll quickly see, our modern rugs couldn't be lovelier--or more competitively priced, Shopping for area rugs is a lot more enjoyable when you know you'll be getting the very best. You will get that and much more by selecting a stunning, modern rug from our incredible collection. At long last, you don't have to spend a small fortune to own a beautiful rug that adds genuine elegance and style to your home, and you can rest assured that any rug that you purchase from us is of the finest quality.""]",Persian Area Rugs,B01A9DZK2K,"['https://images-na.ssl-images-amazon.com/images/I/51GneWYwESL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51Xw9TN4vTL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61mfSfb63qL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61HmEVQo28L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/619QqrsA0GL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61sAYzTZ0dL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61sAObOd3dL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61sAObOd3dL._SS36_.jpg']",5.0,5.0,"['small', 'perfect', 'abstract', 'pick', 'finest', 'sizes', 'materials', 'quality', 'shapes', 'lovelier', 'array', 'best', 'refined', 'oriental', 'vast', 'modern', 'touch', 'wide', 'elegant', 'chic', 'dining', 'lot', 'area', 'rugs', 'assortment', 'incredible', 'schemes', 'selection', 'collection', 'beautiful', 'home', ""7'10x10'6"", 'color', 'fortune', 'enjoyable', 'bedroom', 'bundle', 'living', 'stunning', 'designs', 'genuine', 'blue', 'elegance', 'affordable', 'carpet', 'room', 'rug', 'style', 'exquisite']"
YETI Rambler 30 oz Stainless Steel Vacuum Insulated Tumbler with Lid,"['', 'Rambler 30 oz. Tumbler with Lid', 'Days on the dock are made better with the Rambler 30 oz. Tumbler. Itll keep your dinnertime drink cool well past sundown or your coffee nice and hot throughout the morning. The Rambler 30 oz. Tumbler is made of 18/8 kitchen-grade stainless steel, has double-wall vacuum insulation, and No Sweat Design. Which means that youve got one heavy-duty, over-engineered tumbler on your hands with the Rambler. Its dishwasher safe, BPA-free, and ready for just about anything.', 'The YETI 30 oz Rambler Tumbler stands 7 5/8 in high and has a lip diameter of 4 in. All YETI Tumblers are sized to fit in standard sized cup holders.']",YETI,B01B13YLPY,"['https://images-na.ssl-images-amazon.com/images/I/51BIq-%2B0hJL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41VQ5fFGb8L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31Jzwnsic9L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/510PIfY%2BsML._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51I1buf17uL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51g2sBHFfTL._SS40_.jpg']",5.0,8.0,"['hot', 'rambler', 'heavy', 'insulation', 'holders', '18/8', 'safe', 'days', 'hands', 'dinnertime', 'yeti', 'high', 'free', 'coffee', 'kitchen', 'diameter', 'morning', 'better', 'dock', 'design', 'wall', 'bpa', 'standard', 'double', 'oz', 'lid', 'cup', 'duty', 'sweat', 'past', 'steel', 'sized', 'tumbler', 'lip', 'sundown', 'vacuum', 'dishwasher', 'nice', 'cool', 'grade', 'tumblers', 'ready', 'stainless']"
"10"" Stainless Steel Cocktail Muddler and Mixing Spoon with Cocktail Recipes eBook, Muddler Bar Tool Set","['', 'Want to make the perfect cocktail?', 'You have an amazing recipe and fresh ingredients. Now all you need are the perfect tools! With the Cresimo Muddler and Stirrer set you can make the perfect cocktails for you and your friends. The muddler is ideal for mashing fruits, herbs and spices to perfectly blend the flavor into your drink.', 'Easy to use and clean!', 'Designed to rest easily in your hand and with ten inches of length, the Cresimo muddler reaches deep into the glass to easily muddle your ingredients. Unlike many muddlers that are made of wood and covered in lacquer, our stainless steel muddler bar tool set and cocktail spoon is hygienic and easy to clean.', 'Perfect Gift Set!', 'Our high quality muddler and cocktail stirrer comes with a digital instruction and cocktail guide making it the ideal gift set for any cocktail enthusiast.', 'Worry free shopping!', 'With our 100% no questions asked two year guarantee, if you are not completely satisfied we will refund your full purchase price.', 'Key Features and Benefits', 'Easy to clean stainless muddler  BPA free hygienic grooved nylon head  Stainless steel stirrer  Digital instruction and cocktail guide  100% Money Back Guarantee', 'While this set is dishwasher safe hand cleaning is recommended']",Cresimo,B01AJXGJGQ,"['https://images-na.ssl-images-amazon.com/images/I/31GgkNrCunL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51FLaWsXdKL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51zNQjTr-NL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4133X6DWw0L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41G2eLLsMqL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31%2BinR-Ir3L._SS40_.jpg']",5.0,11.0,"['bar', 'perfect', 'hand', 'easy', 'spoon', 'friends', 'enthusiast', 'guarantee', 'ideal', 'wood', 'ingredients', 'cocktail', 'quality', 'guide', 'questions', 'fruits', 'safe', 'shopping', 'nylon', 'purchase', 'cleaning', 'gift', 'high', 'lacquer', 'features', 'free', 'grooved', 'drink', 'fresh', 'length', 'price', 'benefits', 'bpa', 'hygienic', 'spices', 'recipe', 'inches', 'stirrer', 'glass', 'muddlers', 'herbs', 'amazing', 'steel', 'satisfied', 'key', 'money', 'head', 'instruction', 'cocktails', 'year', 'muddler', 'flavor', 'digital', 'cresimo', 'set', 'recipes', 'tools', 'clean', 'dishwasher', 'ebook', 'tool', 'stainless']"
"Brewooze 3x Smart Refillable cups - Compatible with Keurig Brewers 2.0 | K300,K350,K400,K450,K500,K550 Series and 1.0 brewers - Fits Perfectly Inside Keurig,Cuisinart,Breville and Mr Coffee Machines","['We put delicious, gourmet coffee at your fingertips again and again with reusable cups. Its no secret that people all over the world love coffee.  We have coffee shops on every corner and coffee makers in most every home in the land.Thats why Brewoozehas created the Smart Reusable cup . With the Brewooze Smart Reusable Cups, you can create the freshest, most delicious coffee, without the expense of buying boxes of cups that are just a one-time use. Choose from your favorite ground coffee, tea leaves or cocoa selections, and reuse our cups over time to keep money in your pocket and garbage out of a landfill. Check out this bargain:     3x Color smart cups  1x Water charcoal filter for water purification   Instruction Manual   All this for $12.97! Here are a few additional features:  100% BPA Free  Three piece set  Dynamic water flow ensures smooth brewing  Micromesh stainless steel filter minimizes sediment  Silicone O-Ring ensures a tight, leak-proof seal  Easy to clean and reusable  Fits most any 1.0 or 2.0 brewer  Compatible with Keurig, Cuisinart, Beville, Mr. Coffee and more.  GET YOURS TODAY BY CLICKING ADD TO CART ABOVE']",Brewooze,B00VSS6UV6,"['https://images-na.ssl-images-amazon.com/images/I/51M7Fk9TpjL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51t2%2BLegqjL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61KEz2aCl6L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51rRCDHJM1L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51ga0f89J2L._SS40_.jpg']",5.0,6.0,"['landfill', 'manual', 'pocket', 'brewoozehas', 'series', 'charcoal', 'smart', 'k300,k350,k400,k450,k500,k550', 'water', 'filter', 'micromesh', 'sediment', 'cuisinart', 'leak', 'seal', 'brewing', 'shops', '1x', 'stainless', 'silicone', 'breville', 'tight', 'compatible', 'brewer', 'cocoa', 'purification', 'dynamic', 'ring', 'gourmet', 'features', 'free', 'coffee', 'delicious', 'boxes', 'ground', 'freshest', 'piece', 'mr', 'brewers', 'proof', 'beville', 'brewooze', 'bargain', 'time', 'use', 'love', 'fingertips', 'corner', 'makers', 'keurig', 'leaves', 'selections', 'home', 'expense', 'refillable', 'secret', 'cup', 'people', 'color', '3x', 'world', 'favorite', 'o', 'steel', 'reusable', 'money', 'land.thats', 'smooth', 'instruction', 'flow', 'today', 'cups', 'machines', 'additional', 'tea', 'bpa']"
"STEELMASTER Deluxe Steel 9 Inch Bookends, 1 Pair, Cobalt Blue (241009108)","['The STEELMASTER focuses on small office and home organization products. Products are designed to appeal to consumers at home or at work. The cobalt blue can be seamlessly incorporated into kitchens or offices to organize yourself, and your family, with style. STEELMASTER Deluxe Steel Bookends have a reinforced rib design for added strength and stability. Perfect for housing binders, magazines, or cookbooks the Steel Bookends are constructed of heavy-gauge steel to provide maximum strength and stability. STEELMASTER 9 inch Steel Bookends are coated with a scratch and chip-resistant powder finish and have a non-mar padded bottom; the blue color adds a splash of color to any home or office decor.']",STEELMASTER,B005M0MOMU,"['https://images-na.ssl-images-amazon.com/images/I/61euikIxd9L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51ReOmHXsyL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4162oWIVqJL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/416zMCREFkL._SS36_.jpg']",5.0,6.0,"['small', 'rib', 'perfect', 'chip', 'heavy', 'powder', 'gauge', 'scratch', 'family', 'products', 'binders', 'bookends', 'deluxe', 'splash', 'steelmaster', 'maximum', 'pair', 'work', 'non', 'padded', 'design', 'finish', 'home', 'color', 'organization', 'cobalt', 'cookbooks', 'kitchens', 'steel', 'decor', 'inch', 'blue', 'strength', 'housing', 'office', 'consumers', 'style', 'resistant', 'magazines', 'offices', 'mar', 'stability']"
"Blendtec Total Classic Original Blender with FourSide Jar (75 oz), Professional-Grade Power,  6 Pre-programmed Cycles, 10-speeds, White","[""Lets talk about time for a moment, its the one thing in life that is given equally to everyone. Regardless of our circumstances, jobs, or family commitments we all have exactly 24 hours to use each day. Time is precious and fleeting. It will not wait for any of us to use it up or share with others. Cooking meals and cleaning dishes takes effort and a lot of time. Day-after-day meals need to be made, and then the cleanup begins. Its a necessary part of life. Blendtec blenders significantly reduce meal prep time and cleanup. When you buy a Blendtec blender youre not only buying the worlds most advanced blender, youre also buying yourself more time. How can a blender give you more time? It comes down to technology and design. Our advanced technology and jar design create a vortex, which pulls food towards the blade instead of pushing it to the sides of the jar like our competitors. With Blendtec jars, you wont waste time tending your blends with a tamper to get all the ingredients down into the blades, and no tamper means one less thing to clean when youre done. Blendtec blenders can also heat your food during the blend cycle. For instance, if you want soup for dinner, a Blendtec blender can blend it up and heat it up at the same time so its ready to serve straight from the blender jar. No need to heat your soup in a pan. Can your old blender do that? No pan and no additional heating time means less cleanup. Not only can Blendtec blenders heat your food, they can also make ice cream. Actual ice cream can be made with the exact same blender that makes soup. Drinks, appetizers, main courses, and desserts can all be made with the same blender using the same jar. The time it takes to make each course could be measured in seconds not minutes or hours. Cleanup for an entire multi-course meal could be as simple as pushing the pre-programmed, self-cleaning button to wash a single jar, and just like that, youll be done.There is a reason that having the world's most technologically advanced blender is worth every penny, it gives you more time to focus on life and the people who matter to you.Every Blendtec is professional-grade with one of the most powerful motors in the industry, one of the longest warranties in the business, and fashion-forward industrial designs that look great on your countertop. Blendtec blenders are the most advanced blenders you can buy. Engineered and manufactured at our Headquarters in Orem, Utah.Total Classic Original blender with 1-touch and pre-programmed cycles for smoothies shakes, soups, crushed ice, juicer, ice cream maker and mixer. Six pre-programmed walk-away cycles with auto-shutoff for consistent results.No tamper/plunger needed. Our patented, five-sided jar automatically pulls ingredients toward the blade, instead of spinning them in a circular jar. Touchpad screen for easy cleaning and quick blending, with illuminated LCD timer display.""]",Blendtec,B000GIO9BW,['https://images-na.ssl-images-amazon.com/images/I/41k9HQexrpL._SS36_.jpg'],5.0,9.0,"['longest', 'exact', 'mixer', 'fourside', 'worlds', 'shutoff', 'ice', 'jobs', 'button', 'fleeting', 'day', 'commitments', 'motors', 'great', 'auto', 'design', 'fashion', 'instance', 'soup', 'you.every', 'multi', 'soups', 'meals', 'single', 'hours', 'old', 'desserts', 'orem', 'quick', 'cleanup', 'precious', 'lcd', 'white', 'additional', 'grade', 'reason', 'ready', 'powerful', 'jars', 'entire', 'family', 'juicer', 'cleaning', 'headquarters', 'timer', 'forward', 'technology', 'tamper', 'course', 'total', 'plunger', 'circumstances', 'seconds', 'prep', 'blendtec', 'blends', 'cycle', 'circular', 'power', 'talk', 'easy', 'drinks', 'ingredients', 'touchpad', 'display', 'appetizers', 'effort', 'countertop', 'industry', 'blender', 'screen', 'lot', 'blenders', 'time', 'self', 'moment', 'patented', 'business', 'minutes', 'life', 'designs', 'walk', 'food', 'blend', 'sided', 'heating', 'advanced', 'done.there', 'penny', 'main', 'shakes', 'jar', 'original', 'vortex', 'pre', 'worth', 'blades', 'warranties', 'necessary', 'utah.total', 'cream', 'dinner', 'professional', 'blade', 'maker', 'dishes', 'actual', 'thing', 'cycles', 'need', 'people', 'sides', 'courses', 'world', 'meal', 'competitors', 'smoothies', 'simple', 'pan', 'consistent', 'classic', 'industrial', 'blending']"
Fineware LOL-OMG-WTF Funny Wine Glass - Finally a Wine Glass for Every Mood! 16 oz Libbey Wine Glass,"['', ""Finally a wine glass for every mood, and a wine lover's gift for every occasion!"", 'Sandblast etched using a beautiful tall Libbey Vina wine glass model 7510.', 'This humorous wine glass is imprinted with three marked levels: LOL - OMG - WTF. The design reflects your mood before the pour:', ""LOL, I'll have a little wine."", 'OMG, I need more than that!', ""WTF, fill 'er up!"", 'The design is sandblast etched onto the glass creating a permanent, 100% dishwasher safe design that will not come off.', 'This is a quality, made in the USA Libbey Vina 16 oz. wine glass.', 'Buy one for yourself and one for a friend. Great gift to cheer up co-workers or friends and family who are having a rough week. Have a couple on hand, they make great birthday, wedding, ""emergency"" or hostess presents.']",Fineware,B00MZBEQNE,"['https://images-na.ssl-images-amazon.com/images/I/31nG4AH%2BezL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41AZJeK3TyL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51HJNtwh1gL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4160-gm7d9L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41TyX8CspsL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bw9qVhybL._SS40_.jpg']",5.0,7.0,"['hand', 'friends', 'wine', 'quality', 'emergency', 'family', 'safe', 'wedding', 'gift', 'funny', 'little', 'hostess', 'omg', 'pour', 'mood', 'great', 'rough', 'design', 'beautiful', 'fineware', 'libbey', 'humorous', 'permanent', 'oz', 'presents', 'marked', 'glass', 'usa', 'workers', 'tall', 'occasion', 'couple', 'co', 'vina', 'model', 'friend', 'dishwasher', 'levels', 'birthday', 'week', 'lol', 'lover']"
Wusthof Classic 9-Inch Chef's Knife,"[""4582-7/23  Features: -Blade Dimension 9''.-Forged From One Piece Of Specially Tempered High Carbon Steel To Ensure Outstanding Strength.-Extraordinary Sharpness Which Is Easy To Maintain.-Special Alloyed Steel.-Seamless, Hygienic Fit Of Handle.-Triple-Riveted, Full Tang Synthetic Handle.-Dishwasher Safe, But Hand-Washing Recommended.-Lifetime Guarantee.-Made in Solingen, Germany.""]",Wsthof,B00009ZK09,"['https://images-na.ssl-images-amazon.com/images/I/41Yv1mowx0L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41vo1G8dfKL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51GZ5Mt7gSL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41YWVs7Tc5L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Q31gZSrlL._SS40_.jpg']",5.0,5.0,"['hand', 'easy', '-blade', 'dimension', 'safe', 'steel.-seamless', 'synthetic', 'washing', 'high', 'solingen', 'fit', 'handle.-triple', 'piece', 'outstanding', 'handle.-dishwasher', 'carbon', 'guarantee.-made', 'hygienic', 'knife', 'tang', 'wusthof', 'steel', 'maintain.-special', 'strength.-extraordinary', 'recommended.-lifetime', 'germany', 'chef', 'classic', 'sharpness']"
"Primula TSIRE-3630 Today Shake and Infuse Pitcher, 8.2 x 6.4 x 11.1 inches, Red","['TSIRE-3630 Color: Red, Size: 32 oz. Features: -3 Qt. capacity. -BPA free. Product Type: -Pitcher. Craftsmanship: -Machine Made. Material: -Plastic / Acrylic. Capacity: -96 Fluid Ounces. Dishwasher Safe: -Yes. Style: -Solid. Number of Items Included: -3. Lid/Stopper Included: -Yes. Dimensions: Overall Height - Top to Bottom: -12.01"". Overall Width - Side to Side: -6.89"". Overall Depth - Front to Back: -8.66"". Overall Product Weight: -1 lbs.']",Primula,B00HYRP3WC,"['https://images-na.ssl-images-amazon.com/images/I/51PHL3YIhwL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51hePPX4QjL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41kmGoLSmUL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41sgQzgsaYL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41LMkeXycNL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/319w6MPaZkL._SS36_.jpg']",5.0,5.0,"['overall', 'width', 'weight', 'tsire-3630', 'safe', 'height', 'ounces', '-plastic', 'free', 'qt', 'dimensions', 'fluid', 'primula', 'color', 'oz', 'lid', 'depth', 'inches', 'items', 'number', 'red', 'pitcher', 'type', 'size', 'product', 'stopper', 'today', 'acrylic', 'style', 'dishwasher', 'material', 'craftsmanship', 'capacity', 'lbs', '-pitcher']"
KitchenAid KHM2B Stainless Steel Turbo Beater Accessories,['KitchenAid Hand Mixer Beaters'],KitchenAid,B0000CFBQH,"['https://images-na.ssl-images-amazon.com/images/I/41cm1wc8-7L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41GjtR8m%2B1L._SS40_.jpg']",5.0,6.0,"['beater', 'hand', 'mixer', 'kitchenaid', 'accessories', 'beaters', 'turbo', 'stainless', 'steel', 'khm2b']"
Jusalpha Large 7-tier Acrylic Round Cake Stand-cupcake Stand- Dessert Stand-tea Party Serving Platter for Wedding Party (7R Large),"['Dont just serve your guests - add special shine to your next event with Jusalpha acrylic serving and display stands! From appetizers to desserts - add decoration as well as organization to easily serve your guests. Customize your look with 4, 5, 6, and 7 tier stands to fit any size event. Each tier is connected securely with screws instead of snapping in place. Four rubber feet one the base aid in traction and keep your display in place. Thick plates and large support pillars are made with durability in mind and each stand comes with a bonus tote bag for convenient and safe carrying. We pride ourselves with superior customer service and guarantee youll love your Jusalpha serving and display stand.    Cupcake Stand Dimensions    Diameter of each tier: 6\'\' 8\'\' 10\'\' 12\'\' 14\'\' 16\'\' 18\'\'  Thickness of each tier: 4mm (bottom tier is 5mm)   Height between each tier: 4""   Total height of stand: 24.5""   Holds approximately 100-105 cupcakes (Please check out the pictures for measurement guide.)  Bonus   Each stand comes with a bonus tote bag for convenient and safe carrying. Comes with extra hardware.  Comes with a screw driver.']",Jusalpha,B00H0IUVAE,"['https://images-na.ssl-images-amazon.com/images/I/41wzvvd3L5L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51TvSKKwHvL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/319YWwBNu2L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41xZ8uPp2uL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41FF5%2BlcUqL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/616-zdjlR7L._SS40_.jpg']",5.0,5.0,"['durability', 'stand-', 'feet', 'thickness', 'screw', 'screws', 'aid', 'mm', 'guide', 'bonus', 'display', 'safe', 'service', 'bag', 'appetizers', 'height', 'guests', 'cupcakes', 'wedding', 'jusalpha', 'mind', 'superior', 'dimensions', 'diameter', 'base', 'dessert', 'total', 'traction', 'pillars', 'driver', 'event', 'decoration', 'shine', 'organization', 'rubber', 'thick', 'support', 'tote', 'large', 'party', 'convenient', 'round', 'look', 'plates', 'cupcake', 'special', 'desserts', 'extra', 'size', 'place', 'measurement', 'tier', 'platter', 'acrylic', 'cake', 'customer', 'tea', 'carrying', 'stand', 'pictures', 'hardware']"
