title,description,brand,asin,image,rating,nReviews,keywords
925 Sterling Silver Celtic Knot Design Ring,"['Sterling Silver Celtic Rounded Endless Knot Design Ring. Lovely symmetrical endless knot gently curving and weaving throughout the design. A classic design that can compliment most any ensemble. Timeless and unforgettable, this piece is characteristic of the graphical representation of knots used by the Celts to ornament and decorate everyday objects. Wear this piece to carry on the traditions of past ancestors or to celebrate the artistic customs of a culture you appreciate and admire. Stamped 925,Length of entire design approximately 20mm,Width of band approximately 2mm,Width of central design element approximately 10mm. This item will be shipped in a gift box, perfect for surprising that special someone.']",Gem Avenue,B0012R4UHE,"['https://images-na.ssl-images-amazon.com/images/I/41K2N4zXwYL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41DvVSV2uXL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31yYieXa4fL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31yYieXa4fL._US40_.jpg']",5.0,3.0,"['central', 'silver', 'box', 'band', 'knot', 'width', 'past', 'ring', 'artistic', 'perfect', 'special', '2mm', 'unforgettable', 'mm', 'objects', 'knots', 'symmetrical', 'graphical', 'traditions', 'timeless', 'sterling', 'celts', 'ensemble', 'culture', 'design', 'customs', 'characteristic', 'celtic', 'everyday', 'endless', 'gift', 'element', 'lovely', 'piece', 'classic', 'ancestors', 'representation', '20mm', 'entire', 'item']"
GREATLACES 2 Pair - Rust w/Black Kevlar Reinforced proTOUGH(TM) Boot Shoelaces,"['Kevlar reinforced laces are the perfect replacement laces for all working shoe or boot. Even casual shoes can be more comfortable with these high-quality laces. Originally designed for smoke jumpers, these have tough design built right in. The larger diameter allows for an extremely tight tie but will not pinch the instep. The weave design and Kevlar stitching keeps the laces tied better than the older round laces. Todays Kevlar reinforced laces are suitable for all footwear from Jords, or Chucks athletic to quality work shoe or boot. The Kevlar reinforced laces get strength thru their double design. A strong inner core creates a smooth strength member and is then overbraided with polyester and three strands of Kevlar. The polyester synthetic material combination results in a longlasting shoelace while also providing a satisfying stay tied knot all day...or until you pull it for easy release. These laces are truly high quality Made in the USA laces designed and manufactured from USA yarns with USA labor. Available in all colors, these brilliant colors will not fade when washed, nor bleed on your shoes or boots when wet. If shoes make the man, then shoelaces make the shoes! Clean high-quality shoelaces can completely change an older pair of shoes. Wear your favorite shoes just a little longer with Greatlaces, the original brand where you always get 2 pair (4 Laces). Greatlaces means you get one for nowand one for later. Put one away or carry the extra pair for an absolutely worry-free day while at work or fun. Proper length is of utmost importance. No shoelaces will last long or remain tied for long if stepped on all day. The best way to get the proper length is to remove the old laces and measure your current laces from tip to tip without stretch. A vertical measurement hanging is best. This measurement is the length needed for your new laces. But dont forget to take into account how the old laces fit.']",GREATLACES,B01DGZPUDW,"['https://images-na.ssl-images-amazon.com/images/I/51g7YxhxPtL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/516AGA8kOIL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51g5ncGaDHL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41619nKIncL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51tb%2BGZe0-L._US40_.jpg']",5.0,4.0,"['polyester', 'suitable', 'wet', 'material', 'athletic', 'hanging', 'jords', 'double', 'comfortable', 'strands', 'longlasting', 'jumpers', 'design', 'synthetic', 'easy', 'stay', 'tip', 'brilliant', 'tie', 'new', 'extra', 'proper', 'satisfying', 'footwear', 'fit', 'protough(tm', 'fun', 'utmost', 'diameter', 'old', 'high', 'shoes', 'length', 'instep', 'stitching', 'best', 'colors', 'core', 'usa', 'release', 'available', 'kevlar', 'working', 'inner', 'quality', 'tight', 'w', 'man', 'greatlaces', 'shoelaces', 'favorite', 'day', 'larger', 'boots', 'strength', 'black', 'account', 'labor', 'smooth', 'older', 'smoke', 'todays', 'replacement', 'results', 'stretch', 'way', 'round', 'strong', 'free', 'weave', 'knot', 'rust', 'perfect', 'vertical', 'pair', 'little', 'yarns', 'worry', 'laces', 'shoelace', 'nowand', 'work', 'casual', 'current', 'importance', 'shoe', 'measurement', 'member', 'brand', 'boot', 'tough', 'combination', 'original', 'clean']"
Vionic with Orthaheel Technology Womens Julie II Sandal,"['The womens Vionic with Orthaheel Julie II thong sandal is your ultimate pick this summer. Constructed with faux leather, faux patent leather, or metallic faux leather, this APMA approved thong sandal with riveted, perforated flower appliqu accents and webbing toe post has 1st Ray Flexor Zone. The microfiber wrapped, EVA, biomechanical orthotic insole has arch support and deep heel cup that lends excellent cushioning support. Featuring Orthaheel Technology and Tri-Planar Motion Control, the insole minimizes overpronation and restores the natural alignment of your foot. The womens Vionic with Orthaheel Julie II thong sandal perfectly blends eye-catching style with functionality.']",Vionic,B00DZPVEIO,"['https://images-na.ssl-images-amazon.com/images/I/51O1K5BS4KL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51qfv-7d0SL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/318Fw8brGAL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41x7yG64-UL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31yfoj7er2L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41P7KLS1ysL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/21rXiApmgfL._SS47_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41riEKSX6vL._SS47_.jpg']",5.0,3.0,"['deep', 'sandal', 'technology', 'summer', 'metallic', 'womens', 'appliqu', 'tri', 'orthaheel', 'post', 'arch', 'apma', 'overpronation', 'cup', 'support', 'control', 'foot', 'style', 'thong', 'heel', '1st', 'zone', 'ultimate', 'insole', 'patent', 'ii', 'alignment', 'cushioning', 'faux', 'flexor', 'vionic', 'leather', 'eva', 'microfiber', 'excellent', 'planar', 'natural', 'toe', 'biomechanical', 'accents', 'flower', 'pick', 'webbing', 'orthotic', 'eye', 'functionality', 'julie', 'motion', 'ray']"
Coxeer Handmade Lace Umbrellas Wedding Umbrella Bridal Parasol Umbrella for Bridal Bridesmaid Wedding Decoration Beige,"[""It is truly beautiful with the lace trimming and a little bit of embroidery to make it even more special. \nThe handle is a straight handle in a natural wood color.\nOur Battenburg Lace parasols are so pretty and absolutely feminine. \nThe perfect parasols for the romantic at heart!Under one of these lace parasols you'll feel like a heroine out of a Jane Austen novel. \nImagine yourself attending a garden party, croquet match or wandering through the vineyards under one of these lovely parasols""]",Coxeer,B00DSVU9F4,"['https://images-na.ssl-images-amazon.com/images/I/61HBQutxQuL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51DHfqScE6L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41pnS-iafbL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41fX67tBGbL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31WcFT-gxiL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41yhBgM-GEL._SS40_.jpg']",5.0,4.0,"['heart!under', 'austen', 'battenburg', 'lace', 'pretty', 'garden', 'coxeer', 'embroidery', 'perfect', 'special', 'novel', 'bit', 'little', 'beautiful', 'heroine', 'bridesmaid', 'handmade', 'parasols', 'romantic', 'handle', 'party', 'jane', 'color', 'umbrella', 'straight', 'feminine', 'vineyards', 'umbrellas', 'trimming', 'wedding', 'lovely', 'croquet', 'wood', 'bridal', 'beige', 'decoration', 'match', 'parasol', 'natural']"
Alex and Ani Bangle Bar Path of Life Rafaelian Expandable Bracelet,"[""Handmade bangle bracelet crafted from recycled material featuring dove pendant and three stamped Alex and Ani charms Alex and Ani's patented expandable wire bangle concept allows the wearer to adjust the bangle for an ideal fit. Items that are handmade may vary in size, shape, and color. Domestic"", 'Give your outfit a unique touch with this ""Bangle Bar"" bracelet by Alex and Ani. Made from recycled material, you can feel good about wearing this everyday style with your favorite accessory staples.']",Alex and Ani,B00S0S9MI0,"['https://images-na.ssl-images-amazon.com/images/I/31v0mD%2BiWcL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41DXv%2BP5IzL._US40_.jpg']",5.0,6.0,"['charms', 'unique', 'items', 'ideal', 'wearer', 'pendant', 'material', 'wire', 'style', 'concept', 'favorite', 'recycled', 'dove', 'alex', 'fit', 'handmade', 'shape', 'bar', 'color', 'patented', 'ani', 'everyday', 'life', 'size', 'domestic', 'rafaelian', 'accessory', 'staples', 'bangle', 'expandable', 'touch', 'outfit', 'bracelet', 'good', 'path']"
Salomon Men's Speedcross 3 127612 Trail Running Shoe,"['Need speed and comfort in one package? Then the Salomon Speedcross 3 is for you. This shoe is built to be fast with its minimal construction and lightweight upper, and still has full-length cushioning to keep your feet comfortable and protected through any distance. The lugged outsole gives excellent traction to help you traverse over soft and tough surfaces.', ""Salomon was born in 1947 in the heart of the French Alps and the birthplace of modern alpinism. Driven by a passion for skiing and design innovation, Francois Salomon and his son George designed and perfected much of the first modern ski equipment. During the following 60 years, Salomon's commitment to innovative design and passion for mountain sports created a vast range of revolutionary new concepts in boots, skis and apparel and brought innovative solutions to footwear, apparel and equipment for hiking, adventure racing, mountaineering and trail running. Through performance-driven design, Salomon enhances mountain sports by converting new ideas into action and expanding the limits of possibility.""]",Salomon,B00D3OKEKG,"['https://images-na.ssl-images-amazon.com/images/I/41-cJRxCsBL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bwe2KfUgL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/318ZIhaHm2L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41mZBPV%2BOiL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41N6Bkn8yfL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41l0Ozkn2VL._US40_.jpg']",5.0,4.0,"['son', 'birthplace', 'following', 'surfaces', 'commitment', 'concepts', 'apparel', 'feet', 'ideas', 'distance', 'action', 'construction', 'trail', 'alps', 'limits', 'mountaineering', 'french', 'years', 'traction', 'skiing', 'upper', 'length', 'fast', 'comfortable', 'solutions', 'running', 'boots', 'heart', 'comfort', 'salomon', 'revolutionary', 'speedcross', 'men', 'need', 'design', 'lightweight', 'vast', 'ski', 'racing', 'speed', 'skis', '3', 'cushioning', 'hiking', 'mountain', 'shoe', 'adventure', 'passion', 'excellent', 'francois', 'new', 'package', 'equipment', 'possibility', 'modern', 'george', 'innovation', 'sports', 'alpinism', 'soft', 'footwear', 'tough', 'performance', 'range', 'innovative', 'lugged', 'minimal']"
KLOUD City 22 pcs Assorted Colors Women 3-Hook 3 Rows Spacing Bra Extender Strap,['KLOUD City 22 pcs Assorted Colors Women 3-Hook 3 Rows Spacing Bra Extender Strap'],KLOUD City,B00D2J7ZMW,"['https://images-na.ssl-images-amazon.com/images/I/51Y5h3XmLPL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51zvys0cuSL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41DHgqr%2B0QL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/516yTBj9DVL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51CU4gvBpUL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ADUE-mWaL._SS40_.jpg']",5.0,5.0,"['women', 'colors', 'kloud', 'assorted', 'pcs', 'strap', 'bra', 'rows', 'city', 'extender']"
Wolverine Men's W02429 Raider Boot,"['Raider 10"" Wellington Work Boot', 'Established in Rockford, Michigan in 1883, Wolverine is an iconic American brand that combines superior materials with timeless craftsmanship. Wolverine boots are built to withstand the toughest of environments and provide all day comfort. Today, Wolverine leads the industry with a relentless commitment to innovation and patented technologies including Wolverine Contour Welt, Wolverine MultiShox, Wolverine Durashocks, Wolverine DuraShocks SR and Wolverine Fusion.']",Wolverine,B0016CNHYM,"['https://images-na.ssl-images-amazon.com/images/I/3112KfBP3qL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41AQ7FYlCiL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41suvqpOZuL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51OmRQkMXYL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41e-jMMZwmL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51jGUQHsuBL._US40_.jpg']",5.0,4.0,"['wolverine', 'commitment', 'relentless', 'toughest', 'fusion', 'michigan', 'superior', 'w02429', 'materials', 'rockford', 'craftsmanship', 'today', 'day', 'sr', 'boots', 'wellington', 'comfort', 'timeless', 'durashocks', 'men', 'work', 'american', 'patented', 'multishox', 'environments', 'welt', 'innovation', 'contour', 'technologies', 'raider', 'brand', 'boot', 'industry', 'iconic']"
BL Jewelry Sterling Silver 2 Pieces Princess Cut Cubic Zirconia Cross Shank Halo Style Engagement Ring Bridal Set,"[""This is a two pieces set of stunning and brilliant sterling silver engagement ring and wedding band with princess cut Cubic Zirconia in Halo design. The center stone is a created princess cut cubic zirconia sized at 8x8 mm, or in equivalent size of a 3 carat diamond and is surrounded by accent stone in a halo design. It is in highest quality and sparks well to be mistaken from real diamond. The ring shank is in cross design featuring the infinite knot, making is a unique and special piece to propose, gift or for anniversary. The set is in solid sterling silver, nickel free and plated in rhodium to avoid allergy. The set is offered at great discount online only, with well packed in a ring size gift box, ready to be presented or gifted, making it perfect for occasion like engagement, wedding or aniversary. It is an inexpensive and affordable bridal rings set and often used to replace the diamond engagement/wedding ring for daily wearing, so you do not need to worry about losing your realy set. We offer 30 days return and refund policy, in the event if you felt it's different from expectation, or if there's any sizing and other issues.""]",BL Jewelry,B01AQTVX8M,"['https://images-na.ssl-images-amazon.com/images/I/41blKvSWAuL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41zCRfeY3tL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41UAVQd8RsL._US40_.jpg']",5.0,3.0,"['shank', 'anniversary', 'silver', 'carat', 'band', 'free', 'box', 'stunning', 'unique', 'policy', 'sizing', 'issues', 'knot', 'occasion', 'stone', 'ring', 'perfect', 'realy', 'special', 'style', 'pieces', 'highest', 'discount', 'accent', 'cubic', 'real', 'mm', 'center', 'bl', 'equivalent', 'diamond', 'sterling', 'rhodium', 'engagement', 'daily', 'design', 'rings', 'days', 'zirconia', 'infinite', 'aniversary', 'expectation', 'princess', 'return', 'gift', 'halo', 'brilliant', 'jewelry', 'solid', 'event', 'size', 'different', 'cross', 'wedding', 'bridal', 'set', 'allergy', 'piece', 'inexpensive', 'refund', 'affordable', 'nickel', 'ready', 'quality', 'great']"
Buyless Fashion Surgical Steel 14K Rose Gold Plated Earrings with White Round Crystal CZ in Gift Box (Multi Sizes),"[""By choosing this pair of excellent quality 14K Gold Plated CZ crystal earrings, it attracts a lot of  attention and lets everyone acknowledge your sense of style and fashion with these high  sparkling cubic zirconia stud earrings. These earrings are enclosed with secure push  backs to keep them in place with additional stopper push back to keep your earrings securely in  place.  Gold plated   Gold-plated jewelry is created using an electro-chemical process that places a layer of  Gold on copper, brass, or some other base metal. The thickness of the Gold used  in plating usually determines the price of the piece.   Long lasting gold coat How long the piece will last depend on how thick the plating is. Fortunately, these Gold- plated earrings are much lasting than traditional because of a less thick gold coat  applied. Also, the Gold color will keep its brightness even when it is in contact with  the wearer's skin salts or pollutants in the air.  Gem Material/Cubic zirconia (CZ) The material is hard and optically flawless but may be made in a variety of different colors.  Because of its low cost, durability, and close visual likeness to diamond, synthetic cubic zirconia has remained the most gemologically and economically important competitor for diamonds since commercial production began in 1976. Its main competitor as a synthetic gemstone is a more recently cultivated material, synthetic moissanite.  Design Our Stud Earrings are carefully planned and thought out during the production stage. Each piece is uniquely designed to stand out and make great gifts to friends and family. We supply jewelry for all occasions and milestones we carry pieces that are timeless, modern,and contemporary our vast selection of gemstone jewelry and intricate jewelry designs cannot be beat.""]",Buyless Fashion,B01AAVI4EM,"['https://images-na.ssl-images-amazon.com/images/I/41VnWLmTbPL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/418iQmqp-lL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41sHkIT-bVL._US40_.jpg']",5.0,3.0,"['process', 'plating', 'wearer', 'secure', 'material', 'skin', 'contemporary', 'cost', 'place', 'gifts', 'stud', 'main', 'backs', 'timeless', 'fashion', 'synthetic', 'zirconia', 'traditional', 'vast', 'milestones', 'electro', 'steel', 'lot', 'jewelry', 'copper', 'brass', 'commercial', 'designs', 'piece', 'low', 'salts', 'thickness', '14k', 'box', 'brightness', 'buyless', 'air', 'hard', 'occasions', 'style', 'high', 'pollutants', 'metal', 'gold-', 'base', 'sizes', 'crystal', 'durability', 'flawless', 'variety', 'colors', 'color', 'price', 'coat', 'likeness', 'family', 'surgical', 'thick', 'additional', 'sense', 'lasting', 'quality', 'great', 'intricate', 'close', 'multi', 'friends', 'stopper', 'gem', 'stage', 'earrings', 'pieces', 'production', 'diamond', 'white', 'different', 'layer', 'excellent', 'competitor', 'cz', 'push', 'gold', 'round', 'gemologically', 'contact', 'gemstone', 'cubic', 'selection', 'pair', 'important', 'moissanite', 'diamonds', 'gift', 'modern', 'chemical', 'attention', 'visual']"
DealStock Plain 100% Cotton Hat Men Women Adjustable Baseball Cap (30+ Colors),"['Made with soft 100% Washed Cotton Polo Style with six panels and eyelets, 6 rows of stitching on pre-curved bill soft hand feel, adjustable clip to fit most. Easy to carry in your pocket and quickly recovers in original shape and size.']",DS,B00RDCDVUE,"['https://images-na.ssl-images-amazon.com/images/I/41M5I8hTSPL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41-c5pCVpNL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/413cNwrqX9L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41YFDBU-gOL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51nZexIOVwL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41vfIW582SL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41eio%2B5FBZL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51qifoa-VRL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41M09YoP6rL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ZjP6oJwfL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41RjZpT57wL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/414qX%2BcGwGL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41nIW1loVKL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41iXfZ2UOeL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51ttV5Pj-3L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ajT9-ZpdL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/416VXqy98mL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/414dQnI6klL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41V7IkUnFQL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ZEczAF7WL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/412npxhpYhL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41l1vJHZtzL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41qH8Gdb7FL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41BjYYkbhjL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41G2wByEmXL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51BmSnJEdML._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41EUtWuDnSL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51JNsuE5GUL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41r6ZtBfKOL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41oItQPq3kL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/413Met3nLZL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41E-1Aoj2kL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41AA-nZnzoL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Pq6f9XwKL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41XeBiuNnWL._SX38_SY50_CR,0,0,38,50_.jpg']",5.0,6.0,"['plain', 'panels', 'curved', 'clip', 'pre', 'polo', 'adjustable', 'style', 'women', 'cap', 'hand', 'stitching', 'cotton', 'baseball', 'hat', 'men', 'colors', 'shape', 'pocket', 'easy', 'bill', 'size', 'eyelets', 'rows', 'soft', 'original', 'dealstock']"
Duofold Men's Heavyweight Double-Layer Thermal Shirt,"[""Duofold's warmest two layer cold weather thermal for those that like to play or need to work, no matter what the temp is outside performance fit with 360 degree stretch""]",Duofold,B006SRT0FU,"['https://images-na.ssl-images-amazon.com/images/I/41s1zmABbSL._SR38,50_.jpg']",5.0,4.0,"['weather', 'degree', 'men', 'stretch', 'double', 'temp', 'cold', 'duofold', 'outside', 'heavyweight', 'shirt', 'thermal', 'performance', 'warmest', 'layer', 'fit']"
Honor Eternity Ring Men's Silicone Ring Wedding Band,"['', 'SILICONE WEDDING RING: YOUR RING, ONLY SAFER AND TOUGHER!', 'Do you live an active life that regularly demands removal of your metal wedding ring or risk damaging it or hurting yourself?', 'Would you like an alternative ring that stylishly resembles the beauty of your union; and tough enough to survive rough work while protecting your fingers from associated injuries?', 'Nothing could satisfy your needs than the HonorRing Silicone Wedding Ring, the perfect alternative!', '', ""Not convinced? Here's why you have to buy this Silicone Wedding Ring:"", 'Great gift for men who risk damaging metal rings during work.', 'Lightweight for extra comfort during activity.', 'Strong and comfortable enough to protect against de-gloving.', 'It is a great gift idea.', 'No skin reactions or allergies. Isnt it a great idea to save your expensive metal wedding ring from damage by wearing an equally stylish HonorRing Silicone Wedding Ring that can easily survive rough activities?', 'Click ""ADD TO CART"" now for the best silicone wedding bands for men']",Honor Eternity Ring,B011W8686I,"['https://images-na.ssl-images-amazon.com/images/I/41fWigTxSuL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Mx8FQNSSL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ipC5KHNBL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31ecnelFISL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/215JhGJIE5L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31Kf0mcn-YL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/314a5F5Q5aL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31X1kAEpBsL._SS36_.jpg']",5.0,5.0,"['honorring', 'reactions', 'strong', 'band', 'union', 'alternative', 'needs', 'rough', 'damaging', 'ring', 'injuries', 'perfect', 'silicone', 'skin', 'allergies', 'comfortable', 'fingers', 'stylish', 'metal', 'comfort', 'activity', 'best', 'men', 'rings', 'bands', 'de', 'work', 'lightweight', 'active', 'tougher', 'eternity', 'beauty', 'life', 'gift', 'expensive', 'safer', 'wedding', 'removal', 'damage', 'extra', 'gloving', 'tough', 'convinced', 'idea', 'activities', 'great']"
Seiko Men's SNE109 Stainless Steel Solar Dive Watch,"['Stainless steel case measures 42mm diameter by 10mm thick.  Black genuine leather strap includes a stainless steel buckle.  Simple orange dial has contrasting luminous hands and hour markers.  Day and date display at the third hour.  The scratch resistant mineral crystal protects the water resistant to 200 meters case.  Unique solar powered Quartz movement collecting any available light to store power.', '', 'From Humble beginnings, Kintaro Hattoris Vision for Seiko has become reality. A consuming passion for excellence - imprinted in our Corporate DNA passed from generation to generation. Seiko, for 125 years committed to the art and science of time.', 'A culture of innovation connects a 19th century Tokyo clock shop with 20th century advances in timekeeping to an extraordinary 21st century ""quiet revolution."" Continually driven by dedication and passion, established a multitude of worlds first technologies transforming the principles of timekeeping.', 'The first quartz wristwatch  changed the history of time.', 'The first Kinetic  marked a new era in quartz watch technology.', 'In 1969, Seiko Astron, the first quartz wristwatch - was introduced.', 'In an instant, Seiko exponentially improved the accuracy of wristwatches And Seiko technology firmly established todays standard in Olympic and sports timing.', '1984, another celebrated first  Kinetic Technology  powered by body movement.', 'Kinetic  a quartz mechanism with unparalleled accuracy the driving force behind more worlds firsts.', 'Kinetic Chronograph  the next generation of high performance timekeeping.', 'Kinetic Auto Relay  automatically resets to the correct time.', 'Kinetic Perpetual - combining the date perfect technology of perpetual calendar with the genius of Kinetic Auto Relay.', 'And now Kinetic Direct Drive  move, and the watch is powered automatically. Or hand wind it and see the power you are generating in real time.', 'In the realm of fine watches, time is measured by Seiko innovation  A heritage of dedication to the art and science of time.']",Seiko,B004JOM1YQ,"['https://images-na.ssl-images-amazon.com/images/I/21fU0kfWAyL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41jkNjBHwcL._SR38,50_.jpg']",5.0,3.0,"['unique', 'drive', 'mineral', 'fine', 'instant', 'real', 'mm', 'timing', 'genuine', 'culture', 'revolution', 'watches', 'date', 'markers', 'quiet', 'steel', 'dive', 'new', 'standard', 'corporate', 'humble', 'case', 'technology', 'science', 'astron', 'diameter', 'wind', 'power', 'high', 'simple', 'chronograph', 'force', 'calendar', 'crystal', 'men', 'direct', 'movement', 'vision', 'perpetual', 'leather', 'display', 'tokyo', 'orange', 'thick', 'available', 'quartz', 'olympic', 'art', 'resistant', 'kinetic', 'heritage', 'scratch', '20th', 'years', 'time', 'generation', 'day', 'correct', 'mechanism', 'buckle', 'timekeeping', 'unparalleled', 'dedication', 'watch', 'light', 'realm', '21st', 'multitude', 'todays', 'extraordinary', 'relay', 'passion', 'meters', 'worlds', 'principles', 'innovation', 'strap', 'sports', 'history', 'sne109', 'shop', 'seiko', 'body', 'accuracy', 'genius', 'reality', 'firsts', 'era', 'luminous', 'beginnings', 'auto', 'perfect', 'kintaro', 'hattoris', 'hand', 'solar', 'wristwatches', 'hands', 'clock', 'water', 'wristwatch', 'stainless', 'excellence', 'dial', 'powered', 'hour', 'dna', 'century', 'technologies', '19th', 'performance', 'black']"
