title,image,brand,asin,description,rating,nReviews,keywords
Braun Clean & Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),"['https://images-na.ssl-images-amazon.com/images/I/51Zaqu072XL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41iqbKtXmzL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/416VuHZNBCL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ZIGmp9JaL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51SlGrqF5lL._SS40_.jpg']",Braun,B000050FDY,"['With Braun Clean & Renew refills, you can keep your shaver in like-new condition every day. Offered in multiple pack sizes, the Clean & Renew refills are used in Brauns patented Clean & Renew system base for when you are looking to clean, charge and lubricate your Braun shaver.']",4.651495448634591,1538.0,"['system', 'condition', 'pack', 'sizes', 'shaver', 'packaging', 'base', 'new', 'brauns', 'like', 'multiple', 'braun', 'ccr', 'day', 'cartridges', 'clean', 'refill', 'refills', 'count', 'patented']"
Braun Clean & Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),"['https://images-na.ssl-images-amazon.com/images/I/51Zaqu072XL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41iqbKtXmzL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/416VuHZNBCL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ZIGmp9JaL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51SlGrqF5lL._SS40_.jpg']",Braun,B000050FDY,"['With Braun Clean & Renew refills, you can keep your shaver in like-new condition every day. Offered in multiple pack sizes, the Clean & Renew refills are used in Brauns patented Clean & Renew system base for when you are looking to clean, charge and lubricate your Braun shaver.']",4.651495448634591,1538.0,"['system', 'condition', 'pack', 'sizes', 'shaver', 'packaging', 'base', 'new', 'brauns', 'like', 'multiple', 'braun', 'ccr', 'day', 'cartridges', 'clean', 'refill', 'refills', 'count', 'patented']"
"Beauty Aura 100% Pure Avocado Oil - 16 Fl Oz - For Healthy Hair, Skin & Nails.","['https://images-na.ssl-images-amazon.com/images/I/41MH3lvu%2BjL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51LDAxNEKoL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51clePAdaML._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41wmMgTnbFL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41oxTLEOovL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41JDUBa%2BIVL._SS40_.jpg']",Beauty Aura,B00FIUEIY6,"[""In addition to being a delicious food, avocado offers remarkable benefits for the hair and skin. The flesh of the avocado can be made to create a luxurious natural oil that is easy for the hair and skin to absorb and virtually odorless. The best avocado oil is rich in:- Vitamin A, provides protection from free radicals damage on skin*- Vitamins B1 and B2, needed to create healthy skin and hair cells*- Amino acids, used to produce the proteins needed to grow hair and repair damaged skin tissue*- Essential fatty acids like oleic acid, which help to keep the skin and hair hydrated*Due to the many nutrients that it contains, avocado oil is often used as a beauty treatment for the body, complexion and hair. If you're looking to benefit from avocado oil skin and hair remedies, Beauty Aura 100% Pure Avocado Oil is the perfect product to add to your beauty regimen.Our avocado oil for hair is made from the highest quality, freshest avocados and is carefully processed to preserve the nutrients in the oil. Plus our avocado oil is hexane free, undiluted and completely free of preservatives, colors and fragrances. Due to its quality and purity, you can use our avocado oil to:- Support the healing of sun damaged, wrinkled and dry skin*- Help todiminish the appearance of fine lines and wrinkles, scars, stretch marks etc*- Serve as your daily skin or body moisturizer*- Promote hair growth through regular scalp massage*- Condition dry and damaged hair*- Make hair more manageable*Experience the benefits of avocado oil hair and skin remedies for yourself and promote healthier tresses and a more attractive, youthful complexion. Order Beauty Aura 100% Pure Avocado Oil, and we'll get your avocado oil 16 oz bottle on its way to you.""]",4.6492537313432845,268.0,"['stretch', 'radicals', 'freshest', 'tresses', 'scalp', 'addition', 'vitamin', 'b2', 'way', 'skin', 'hair*-', 'oil', 'wrinkled', 'wrinkles', 'scars', 'beauty', 'fl', 'purity', 'lines', 'condition', 'nails', 'skin*-', 'growth', 'best', 'remarkable', 'damaged', 'moisturizer*-', 'product', 'sun', 'treatment', 'remedies', 'pure', 'free', 'fine', 'amino', 'in:-', 'massage*-', 'aura', 'nutrients', 'avocado', 'natural', 'delicious', 'fragrances', 'appearance', 'rich', 'highest', 'damage', 'hexane', 'hair', 'daily', 'youthful', 'regular', 'etc*-', 'order', 'healing', 'dry', 'acid', 'b1', 'healthier', 'bottle', 'avocados', 'food', 'undiluted', 'fatty', 'proteins', 'vitamins', 'oleic', 'body', 'preservatives', 'luxurious', 'protection', 'acids', 'colors', 'marks', 'odorless', 'complexion', 'essential', 'benefits', 'healthy', 'cells*-', 'flesh', 'oz', 'perfect', 'attractive', 'easy', 'quality']"
"Aquaphor Healing Ointment,Advanced Therapy Skin Protectant 14 Ounce ( Pack May Vary )","['https://images-na.ssl-images-amazon.com/images/I/51rH1JnQ3AL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51XnlClGqlL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51gFWT8GP3L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51-kTg09KfL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51MGmFtv6FL._SS40_.jpg']",Aquaphor,B006IB5T4W,"[""Trusted by dermatologists, pediatricians and people like you. Aquaphor Healing Ointment provides the special care that your very dry, chapped or irritated skin needs. Specially formulated to create an ideal environment that protects and helps heal your skin, it's also free of fragrance, dyes and preservatives, making it gentle for sensitive skin. Use this multi-purpose ointment to protect or soothe extremely dry skin, chapped lips, cracked hands and feet, minor cuts and burns, and any other skin irritations, so you can get on with your day comfortably.""]",4.64336917562724,2790.0,"['sensitive', 'advanced', 'pediatricians', 'pack', 'chapped', 'environment', 'gentle', 'feet', 'cuts', 'dermatologists', 'ideal', 'minor', 'irritated', 'dyes', 'therapy', 'irritations', 'purpose', 'people', 'lips', 'aquaphor', 'needs', 'skin', 'preservatives', 'burns', 'free', 'protectant', 'ointment', 'ounce', 'special', 'day', 'care', 'fragrance', 'healing', 'dry', 'hands', 'multi']"
"Philips Sonicare Sonic Electric Rechargeable Toothbrush for Kids, HX6311/07","['https://images-na.ssl-images-amazon.com/images/I/31plbaY0JNL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41RjIty5lkL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31-gvhFEUxL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31e40gNE5OL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31Q3T9fabjL._SS40_.jpg']",Philips Sonicare,B00G5L867C,"[""Philips Sonicare for Kids Rechargeable Electric Toothbrush - HX6311/07 Sonicare For Kids has been engineered to be kid-friendly at each brushing phase. Power levels, brush heads, and bristles are specially designed for small, sensitive mouths. Complete with ergonomic handles, Sonicare For Kids makes brushing comfortable and easy. It even features the KidTimer and KidPacer help kids learn to brush for a full two minutes. Sonicare For Kids is safe and gentle on teeth and gingival tissue, while reaching more plaque in hard-to-brush areas than a children's manual toothbrush.""]",4.6425925925925915,1080.0,"['levels', 'hx6311/07', 'electric', 'sensitive', 'gingival', 'gentle', 'kid', 'kids', 'sonicare', 'brush', 'handles', 'hard', 'phase', 'minutes', 'friendly', 'ergonomic', 'children', 'toothbrush', 'areas', 'brushing', 'heads', 'sonic', 'manual', 'small', 'plaque', 'tissue', 'bristles', 'complete', 'rechargeable', 'kidtimer', 'safe', 'power', 'comfortable', 'mouths', 'kidpacer', 'philips', 'teeth', 'easy']"
"Kent The Handmade Comb - Fine and Coarse Toothed Pocket Comb Sawcut R7T, 130 mm","['https://images-na.ssl-images-amazon.com/images/I/51rwdQ4dNIL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41sOSU2eQVL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/413bZdkkzJL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41gYly1LKQL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41rZAohvgDL._SS40_.jpg']",KENT,B000YB70PS,"[""Choose your Kent handmade comb, completely made in up, ships from US - 82t 90mm folding/fine comb - 20t 85mm folding pocket comb with clip-all fine - 81t 70mm all fine- beard and moustache comb - opt 110 mm pocket comb-coarse/fine - 6t 175mm dressing table comb-coarse/fine - 9t 190 mm large coarse/fine comb - 10t 190mm large handled rake comb-wet/thick hair coarse - 12t 146mm coarse pocket comb - 5t 169mm dressing table comb - foot 110mm fine pocket comb - 16t 185mm coarse/fine dressing table comb - r7t 130mm pocket coarse/fine comb - slim Jim 117mm fine comb about the brand g b Kent & sons ltd, manufacturers of brushes since the eighteenth century is one of the oldest established companies in great Britain. Kent brushes (as they are now more commonly known) was founded in 1777 by William Kent in the reign of George iii. Kent holds a pre-eminent place in the history of brush making, with an unbroken record of excellence in the quality of its production which has been recognized by the granting of royal warrants for nine reigns. The Kent family continued to run the company for six generations until 1932 when the last of the three Kent brothers passed away. This is when mar Eric lb. cozy, owner of cozy brushes ltd, entered into an association with g. B Kent & sons. A new chapter was then opened in Kent's long history, and since that time the company has been under the creative and dynamic direction of the cozy family. Today, mar Alan hall cozy, grandson to Eric cozy is the managing director and chairman, with his wife, son and one of his three daughters working for the business. The company headquarters moved from London to their existing factory in Aspley, Hertfordshire on the 6th February 1984, and remains there to this day. The company continues to retain the craftsmanship and unprecedented quality that is Kent's reputation. Even in today's fast moving, mass-produced assembly, Kent.""]",4.636363636363637,748.0,"['making', 'alan', 'toothed', 'record', 'london', 'unbroken', 'rake', 'new', 'dressing', 'time', 'hall', 'clip', 'assembly', 'today', 'handmade', 'wet', 'brand', 'headquarters', 'long', 'daughters', 'sawcut', 'chapter', 'great', 'iii', 'ships', 'royal', 'chairman', 'factory', 'b', 'fast', 'craftsmanship', 'excellence', '6th', 'fine', 'pocket', 'son', 'brothers', 'mm', 'brushes', 'jim', 'family', 'comb', 'director', 'r7', 'brush', 'history', 'reigns', 'production', 'direction', 'owner', 'dynamic', 'aspley', 'fine-', 'kent', 'hair', 'thick', 'moving', 'cozy', 'britain', 'manufacturers', 'coarse', 'lb', 'ltd', 'table', 'company', 'beard', 'eminent', 'day', 'pre', 'mar', 'g.', 'slim', 'creative', 'eric', 'moustache', 'association', 'oldest', 'large', 'eighteenth', 'george', 'february', 'place', 'g', 'wife', 'sons', 'century', 'unprecedented', 'hertfordshire', 'foot', 'reputation', 'granting', 't', 'warrants', 'companies', 'william', 'reign', 'grandson', 'generations', 'business', 'quality']"
Relaxing Bubble Bath for Sleep – Pure Lavender Essential Oil and Aloe Vera – Aromatherapy Bath Soak for Dry Skin and Sore Muscles – Hypoallergenic Natural Skin Care for Men Women with Sensitive Skin,"['https://images-na.ssl-images-amazon.com/images/I/41dJ9Qb7IxL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51CQkNPsAZL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41rncg5K03L._SS40_.jpg']",Maple Holistics,B00DV76LU2,"['', 'By taking advantage of a combination of aromatherapy and a profusion of bubbles, Lavender Hybrid Bubble Bath is a gentle and pleasant additive to any bath, whether it be a hot or warm. Both children and parents alike can enjoy the non-irritating bubbles which generously provide a full, thick layer of lavender hybrid bubbles across the tub.', 'The bubble bath itself is delicately formulated to be the safest possible bubble bath flexible for all skin types. Even those with highly sensitive skin can enjoy a non-irritating experience due to the gentle ingredients. Vitamin E and Aloe Vera, which are naturally good for the skin make this bubble bath hypoallergenic without the need to add any artificial fragrances.', 'Lavender Premium, fully-certified organic lavender is the spearhead of the formula. Contributing a combination of therapeutic properties which are great for the skin, the warm aroma is perfectly pure and fresh. Only the highest quality lavender from Bulgaria is used in this formula in order to maximize therapeutic compound content.', 'Clary Sage Recognized by aromatherapists as a natural sedative, the formula is subtly enhanced with clary sage, which softens the aromatic values in order to deliver a calming, pleasant scent. Clary sage also acts as a deodorant, which provides an extra layer of cleanliness within the bath.', 'Most Relaxing Lavender Bubble Bath for Relaxation Palmarosa Boasting an attractive smell, palmarosa has disinfecting properties to ensure a cleansing experience. Also notable for its hydrating and circulatory-stimulating properties, this primary staple remains a hygienic bath-time necessity.']",4.626666666666667,225.0,"['sleep', 'calming', 'primary', 'fresh', 'hydrating', 'cleansing', 'bulgaria', 'vitamin', 'properties', 'time', 'compound', 'skin', 'non', 'oil', 'warm', 'layer', 'types', 'vera', 'advantage', 'values', 'lavender', 'e', 'therapeutic', 'safest', 'scent', 'aromatherapists', 'spearhead', 'content', 'great', 'flexible', 'necessity', 'muscles', 'bubble', 'need', 'sage', 'profusion', 'additive', 'hygienic', 'combination', 'tub', 'pure', 'smell', 'relaxation', 'palmarosa', 'sensitive', 'natural', 'good', 'fragrances', 'gentle', 'irritating', 'sedative', 'highest', 'parents', 'organic', 'women', 'artificial', 'thick', 'clary', 'aroma', 'hot', 'order', 'dry', 'pleasant', 'hybrid', 'sore', 'aromatherapy', 'experience', 'bubbles', 'circulatory', 'deodorant', 'notable', 'hypoallergenic', 'staple', 'children', 'ingredients', 'cleanliness', 'men', 'aromatic', 'aloe', 'essential', 'care', 'bath', 'premium', 'formula', 'possible', 'attractive', 'extra', 'quality']"
Albolene Moisturizing Cleanser Fragrance Free 12 oz (Pack of 2),"['https://images-na.ssl-images-amazon.com/images/I/51tacTPwG%2BL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31MMCaSL-0L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31zcNWdS%2BlL._SS40_.jpg']",Albolene,B000XV745A,"['Albolene moisturizing cleanser. The Makeup Comes Off, the Moisture Stays In. Dermatologists are seeing more patients with dry skin problems caused by difficulty removing today s smudge-proof makeups. Recent clinical research concluded that Albolene is an effective makeup remover and moisturizes better than leading brands. With regard to the vital moisturizing measurement, the research stated: ""It is quite clear that Albolene Liquifying Cleanser is a highly effective.']",4.6159793814432994,388.0,"['vital', 'cleanser', 'remover', 'pack', 'dermatologists', 'difficulty', 'brands', 'measurement', 'moisture', 'regard', 'research', 'skin', 'albolene', 'clinical', 'free', 'proof', 'clear', 'today', 'smudge', 'effective', 'recent', 'makeup', 'patients', 'moisturizing', 'fragrance', 'problems', 'dry', 'oz', 'makeups']"
"Poppy Austin Pure Argan Oil for Hair & Skin - Vegan, Cruelty-Free & Organic Finest Grade, 2 oz","['https://images-na.ssl-images-amazon.com/images/I/51bsV-ICLQL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41-GkTqzS7L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41PulYlQ6GL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/412D5STQSmL._SS40_.jpg']",Poppy Austin,B00D3M0CRS,"['Over 1 million bottles sold in more than 35 countries, Poppy Austin 100% Pure Organic Argan Oil is one of the most talked about and sought-after brands in the USA. An exquisite, luxurious and triple purified Moroccan argan oil. Made by hand, cold pressed and responsibly sourced using the only the very finest yet sustainable organic argan nuts. See immediate results from this extremely lightweight, delicate, and quick to absorb natural oil. Free from parabens, fillers, artificial colors and fragrances. Creates naturally soft, luminous and manageable hair with one application - Hydrates frizzy and problematic hair, making it easier to style and manage - Nourishes, restores, and strengthens over-processed, damaged, and brittle hair - 100% organic moisturiser for all skin types, including dry, rough and sensitive skin - Packed with skin-loving Vitamin E, essential fatty acids and natural antioxidants - Can be used to tackle problem areas such as psoriasis, eczema and stretch marks. Batch: December 2018, A Poppy Austin original product. Dispatched and sent directly by Amazon from a local Amazon warehouse.']",4.603336422613531,1079.0,"['manageable', 'vegan', 'e', 'countries', 'easier', 'stretch', 'argan', 'sensitive', 'moroccan', 'quick', 'natural', 'finest', 'fragrances', 'antioxidants', 'manage', 'fatty', 'brands', 'exquisite', 'usa', 'damaged', 'local', 'december', 'sustainable', 'lightweight', 'delicate', 'triple', 'original', 'warehouse', 'product', 'organic', 'hand', 'vitamin', 'areas', 'immediate', 'problematic', 'artificial', 'hair', 'problem', 'skin', 'luxurious', 'amazon', 'acids', 'cold', 'oil', 'pure', 'free', 'results', 'colors', 'restores', 'marks', 'bottles', 'pressed', 'poppy', 'grade', 'soft', 'brittle', 'essential', 'luminous', 'moisturiser', 'cruelty', 'nourishes', 'types', 'austin', 'parabens', 'frizzy', 'nuts', 'dry', 'fillers', 'rough', 'oz', 'eczema', 'application', 'psoriasis', 'batch']"
Norelco Clean Jet Solution 10oz Cool Breeze,['https://images-na.ssl-images-amazon.com/images/I/41gho8uuRIL._SS40_.jpg'],Philips Norelco,B0009MFUPY,"[""Norelco's Jet Clean Solution. Cleans and Maintains Norelco jet Clean and Charge System Razors."", '', '']",4.5924528301886784,265.0,"['clean', 'breeze', 'system', 'razors', 'oz', 'norelco', 'cool', 'jet', 'solution']"
California Baby Diaper Area Wash - Calming - 6.5 fl oz,"['https://images-na.ssl-images-amazon.com/images/I/41cA8hIiVWL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41toNxApDkL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41yBRAflqZL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31sOgpvuAmL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41fKHnabcBL._SS40_.jpg']",California Baby,B000GZJIVQ,"[""6.5 oz / 195 ml spray bottle. Safe for newborns and older. Scented with our special Calming aromatherapy blend that includes French lavender. A Great Non-Stinging Boo-Boo Spray! Many commercial diaper wipes contain strong chemicals that can be irritating and may contribute to diaper rash & skin damage. California Baby Diaper Area Wash harnesses the powerful anti-fungal properties of organic tea tree oil, and gently cleanses with plant and flower extracts such as calendula, witch hazel, and aloe vera--ingredients known to be safe and gentle on baby's delicate skin. Our proprietary Calming aromatherapy blend includes French lavender, for its soothing and antibacterial properties. Sporting a custom fine-mist sprayer that allows for directed application--moisten a cotton pad or clean washcloth to gently clean baby's skin with each diaper change, or spray directly onto skin. California Baby Diaper Area Wash may be used full strength or diluted: use a ratio of 10 parts distilled water to 1 part Diaper Area Wash. No nut oils, gluten, soy, oat or dairy. Made in the U.S.A."", '', '']",4.589861751152075,217.0,"['dairy', 'lavender', 'older', 'aromatherapy', 'water', 'boo', 'ml', 'fungal', 'ratio', 'california', 'parts', 'french', 'powerful', 'custom', 'gentle', 'oils', 'mist', 'wash', 'calming', 'irritating', 'sprayer', 'great', 'commercial', 'delicate', 'organic', 'ingredients', 'chemicals', 'damage', 'plant', 'properties', 'extracts', 'calendula', 'witch', 'soy', 'u.s.a', 'skin', 'baby', 'flower', 'non', 'oil', 'fine', 'wipes', 'nut', 'proprietary', 'area', 'change', 'special', 'aloe', 'safe', 'cotton', 'gluten', 'tea', 'blend', 'clean', 'soothing', 'vera', 'strong', 'anti', 'tree', 'antibacterial', 'stinging', 'harnesses', 'oat', 'fl', 'directed', 'pad', 'oz', 'newborns', 'hazel', 'bottle', 'application', 'rash', 'spray', 'strength', 'washcloth', 'diaper']"
Water-Rosewater Heritage Store 8 oz Liquid,"['https://images-na.ssl-images-amazon.com/images/I/415Jh%2BBaN6L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41fZU0-N0jL._SS40_.jpg']",Heritage Products,B0001TMDF0,['Water-Rosewater Heritage Store 8 oz Liquid'],4.586746987951806,830.0,"['liquid', 'water', 'store', 'rosewater', 'heritage', 'oz']"
Water-Rosewater Heritage Store 8 oz Liquid,"['https://images-na.ssl-images-amazon.com/images/I/415Jh%2BBaN6L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41fZU0-N0jL._SS40_.jpg']",Heritage Products,B0001TMDF0,['Water-Rosewater Heritage Store 8 oz Liquid'],4.586746987951806,830.0,"['liquid', 'water', 'store', 'rosewater', 'heritage', 'oz']"
OC Nails UV Shield Glove (HOT PINK) Anti UV Glove for Gel Manicures with UV/LED Lamps,"['https://images-na.ssl-images-amazon.com/images/I/41mO4uMqymL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/413t3wR%2BZgL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31b82%2BrjzrL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41OSDdC-Y2L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41pIjbe0DZL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51tVaF%2B03-L._SS40_.jpg']",OC Nails,B00IIZG80U,"['', 'Product Description:', 'Because you only get one set of hands.', 'Do you like gel manicures but worry about the ultraviolet (uv) light? Do you apply suntan lotion at the salon before every service? If so, here is the solution for you.', 'The UV Shield Glove provides peace of mind so you can enjoy the time you have set aside for your gel manicure. The UV Shield Glove uses patent-pending UV shield technology and features these benefits:', 'Guards. Shields hands from ultraviolet rays.', 'Endures. Durable material that is machine-washable.', 'Lightweight. Soft and flexible fabric built for comfort.', 'Stylish. Why not be the best looking girl in the salon?', 'The UV Shield Glove is designed and ships from San Clemente, California.', 'OC Nails is a customer-inspired salon manufacturer that creates products to enhance the everyday salon experience. The company develops and trials products in partnership with an established salon enabling it to gather real-time feedback and optimize the products through direct feedback. For more information visit www.ocnails.com.', 'Kim Wybenga, Owner, Ocean View Nails', 'Complete Case Study available at www.ocnails.com']",4.559493670886076,395.0,"['www.ocnails.com', 'pink', 'manufacturer', 'real', 'nails', 'uv', 'manicure', 'experience', 'california', 'information', 'gel', 'glove', 'guards', 'best', 'study', 'suntan', 'manicures', 'light', 'flexible', 'comfort', 'ships', 'lightweight', 'available', 'salon', 'kim', 'product', 'mind', 'set', 'fabric', 'owner', 'feedback', 'products', 'machine', 'lamps', 'oc', 'time', 'durable', 'endures', 'everyday', 'shields', 'complete', 'stylish', 'shield', 'company', 'direct', 'girl', 'soft', 'benefits', 'trials', 'solution', 'ultraviolet', 'customer', 'service', 'material', 'description', 'hot', 'san', 'wybenga', 'anti', 'washable', 'partnership', 'hands', 'view', 'peace', 'technology', 'case', 'clemente', 'visit', 'ocean', 'patent', 'rays', 'lotion']"
"Astra Platinum Double Edge Safety Razor Blades ,100 Blades (20 x 5)","['https://images-na.ssl-images-amazon.com/images/I/41Y5iGLoyEL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Cl6JLvlmL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Y51wgaCcL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31CywxO4d2L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41U3sosyCoL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31zLJIZGysL._SS40_.jpg']",Astra,B001QY8QXM,"['ASTRA stainless double edge blades fit all double edge razors. ASTRA blades are made from the highest quality steel. Each ASTRA blade provides unsurpassed quality, smoothness and durability for a long lasting, smooth shave.']",4.556117957746478,4544.0,"['safety', 'edge', 'highest', 'lasting', 'steel', 'shave', 'double', 'smooth', 'unsurpassed', 'smoothness', 'razor', 'blade', 'astra', 'platinum', 'long', 'razors', 'blades', 'stainless', 'durability', 'quality']"
"NARS Blush, Taj Mahal",['https://images-na.ssl-images-amazon.com/images/I/61HIwqyaOTL._SS40_.jpg'],NARS,B00021DJ32,"['A richly pigmented, micronized powder formula that delivers sheer buildable color in a wide range of shades and effects. This superfine powder blends evenly with each application.']",4.549744897959183,784.0,"['shades', 'blush', 'range', 'taj', 'micronized', 'superfine', 'formula', 'sheer', 'wide', 'color', 'application', 'mahal', 'effects', 'powder', 'buildable', 'nars']"
"NARS Blush, Taj Mahal",['https://images-na.ssl-images-amazon.com/images/I/61HIwqyaOTL._SS40_.jpg'],NARS,B00021DJ32,"['A richly pigmented, micronized powder formula that delivers sheer buildable color in a wide range of shades and effects. This superfine powder blends evenly with each application.']",4.549744897959183,784.0,"['shades', 'blush', 'range', 'taj', 'micronized', 'superfine', 'formula', 'sheer', 'wide', 'color', 'application', 'mahal', 'effects', 'powder', 'buildable', 'nars']"
"NARS Blush, Gaiety",['https://images-na.ssl-images-amazon.com/images/I/51qcv4cvJzL._SS40_.jpg'],NARS,B006WYJM8Y,"[""The ultimate authority in blush, NARS offers the industry's most iconic shades for cheeks. Natural, healthy-looking color that immediately enlivens the complexion. A light application of even the highest intensity hues delivers a natural looking flush.""]",4.544554455445544,808.0,"['ultimate', 'natural', 'light', 'highest', 'shades', 'iconic', 'flush', 'intensity', 'authority', 'complexion', 'industry', 'gaiety', 'blush', 'healthy', 'hues', 'cheeks', 'application', 'color', 'nars']"
Monster Liquid Latex - 16oz Pint - Creates Monster / Zombie Skin and FX,['https://images-na.ssl-images-amazon.com/images/I/416nZLgzxeL._SS40_.jpg'],Monster Liquid Latex,B00YQBYO1K,"['Monster Liquid Latex will make your dreamsand nightmarescome true. Use it to create ghoulish monster and zombie skin and other effects. It can be painted, so choose your monsters color, add fake blood, and go for it! Its versatile, too. Use it to fashion grotesque gashes, unsightly wounds, and horrifying cuts. Helps to blend edges, which makes your makeup job more professional-looking. Great for Halloween or costume parties. Grab some Monster Liquid Latex today and start your journey into fake, but realistic-looking special effects.']",4.5364238410596025,453.0,"['grotesque', 'parties', 'costume', 'horrifying', 'latex', 'cuts', 'nightmarescome', 'dreamsand', 'edges', 'effects', 'great', 'liquid', 'looking', 'realistic', 'skin', 'monsters', 'professional', 'ghoulish', 'gashes', 'wounds', 'journey', 'monster', 'today', 'special', 'makeup', 'halloween', 'zombie', 'true', 'blood', 'versatile', 'job', 'pint', 'fake', 'fx', 'oz', 'color', 'unsightly']"
"Honey House Naturals Bee Bar, Small Citrus","['https://images-na.ssl-images-amazon.com/images/I/619S2iKlgaL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31XQ5VeytLL._SS40_.jpg']",Honey House Naturals,B010SV3L3I,"['The Bee Bar is a remarkable lotion that works to soothe, moisturize and protect dry, cracked skin on your hands, feet, elbows and heels. Nurses, gardeners, teachers, mechanics, farmers, florists, - anyone who uses and washes their hands frequently - find the Bee Bar to be the go-to lotion for its ability to protect and heal cracked skin. The Bee Bar is a heavy-duty lotion in a beautifully packaged tin. What a great gift!']",4.535269709543568,241.0,"['gift', 'florists', 'feet', 'great', 'remarkable', 'gardeners', 'skin', 'cracked', 'nurses', 'bee', 'small', 'elbows', 'heels', 'naturals', 'tin', 'heavy', 'house', 'farmers', 'ability', 'mechanics', 'teachers', 'bar', 'dry', 'hands', 'duty', 'lotion', 'citrus', 'honey']"
"NOW Red Clay Powder Moroccan, 6-Ounce","['https://images-na.ssl-images-amazon.com/images/I/41YYUYhJZaL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31RfyFTeGmL._SS40_.jpg']",NOW Foods,B000BKXGXW,"['100% Pure Facial Detox/Sensitive Skin Types Condition: Sensitive Skin in need of detoxification to remove impurities and in need of a smaller pore size and tighter skin tone. Solution: Moroccan Red Clay is an all-natural powder clay that is highly absorbent and mixes easily with water and other moisturizing products. It serves as an excellent facial cleanser and purifying masque, especially for individuals with sensitive skin.']",4.531353135313531,303.0,"['condition', 'water', 'clay', 'facial', 'sensitive', 'cleanser', 'moroccan', 'natural', 'masque', 'impurities', 'absorbent', 'need', 'detoxification', 'detox', 'products', 'skin', 'tone', 'pure', 'pore', 'size', 'smaller', 'powder', 'solution', 'types', 'moisturizing', 'individuals', 'excellent', 'red', 'tighter']"
