title,description,brand,asin,image,rating,nReviews,keywords
beyerdynamic EDT 770 V ear pad set velour silver-grey for DT 770 PRO series and other models,['Replacement original ear pads velour for DT770'],beyerdynamic,B0016MMYKA,"['https://images-na.ssl-images-amazon.com/images/I/41RLwccxZ7L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31wk61Ap70L._SS36_.jpg']",5.0,7.0,"['pro', 'velour', 'grey', 'original', 'series', 'models', 'ear', 'beyerdynamic', 'pads', 'dt770', 'v', 'edt', 'silver', 'dt', 'pad']"
Transcend P8 15-in-1 USB 2.0 Flash Memory Card Reader TS-RDP8K (Black),"['With rounded edges and a streamlined design, the versatile P8 is compact (77.7mm x 46mm x 15.8mm) and easy to carry. Just plug the P8 directly into any USB2.0 port to lightning fast and hassle-free transfer of music, videos, photos or documents. In addition, each P8 Card Reader comes with free photo recovery software that features quick and easy previews of recoverable data. This useful software can help users easily restore lost or damaged files with just a few mouse clicks. The P8 directly accepts the most popular memory cards currently available, including CF, SD, SDHC, MMC, MMCplus, RS-MMC, MMCmobile, microSD, microSDHC and Memory Stick series cards. Moreover, it also supports miniSD, miniSDHC, and MMCmicro with an adapter.']",Transcend,B001NS0OZ4,"['https://images-na.ssl-images-amazon.com/images/I/41neQYXomgL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Kh7bphCKL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31-%2BsQH%2BbwL._SS36_.jpg']",5.0,9.0,"['usb2.0', 'videos', 'p8', 'minisdhc', 'rs', 'design', 'microsd', 'users', 'mm', 'compact', 'ts', 'reader', 'mmcmobile', 'free', 'recovery', 'popular', 'quick', 'files', 'lightning', 'useful', 'sd', 'mmc', 'memory', 'rdp8k', 'recoverable', 'cards', 'flash', 'usb', 'black', 'port', 'documents', 'edges', 'versatile', 'easy', 'card', 'lost', 'mmcmicro', 'data', 'mouse', 'available', 'addition', 'music', 'cf', 'photos', 'software', 'transfer', 'clicks', 'mmcplus', 'photo', 'minisd', 'streamlined', 'series', 'adapter', 'previews', 'rounded', 'hassle', 'sdhc', 'microsdhc', 'stick', 'x']"
Antec TriCool 120mm Blue LED Cooling Fan with 3-Speed Switch,"['MODEL- TRICOOL120MMBLUE VENDOR- ANTEC INC.FEATURES- TriCool 120mm Blue LED Fan (3-speed) Brighten Up Your Lifestyle. Three speed 80mm & 120mm TriCool LED fans keep your system at maximum cool while spotlighting your case with vibrant Blue, Green, Red or Trilight colors. More reasons to show off your system to the world. * 3-speed switch lets you balance quiet performance with maximum cooling. * 3-pin and 4-pin power connectors provide convenient connections to your motherboard or power supply. * Fan-speed monitoring capability included (requires compatible motherboard).']",Antec,B00066FHEW,"['https://images-na.ssl-images-amazon.com/images/I/41%2BXTvHMfDL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Co3EQY31L._SS40_.jpg']",5.0,6.0,"['cool', 'fan', '3-speed', 'vibrant', 'system', 'colors', 'model-', 'mm', 'supply', 'monitoring', '4-pin', 'lifestyle', 'connectors', 'blue', 'fans', '3-pin', 'world', 'compatible', 'convenient', 'speed', 'switch', 'capability', 'connections', 'power', 'tricool', 'quiet', 'vendor-', 'motherboard', 'performance', 'tricool120mmblue', 'green', 'trilight', 'case', 'cooling', 'maximum', 'red', 'inc.features-', 'reasons', 'antec']"
Intel 730 SERIES 2.5-Inch 480 GB Internal Solid State Drive SSDSC2BP480G4R5,"['Intel Solid State Drive 730 Series         PERFORMANCE UNLEASHED. Look Inside.', 'Born from the data center, the Intel Solid-State Drive 730 Series delivers uncompromised performance for PC enthusiasts by combining factory tuned components and data center DNA.', 'Maximize your computing experience with the fastest consumer Intel Solid-State Drive delivered to date. The Intel Solid-State Drive 730 Series is built with a specially qualified 3rd generation Intel controller. Performance optimized firmware and 20nm Intel NAND Flash Memory take it a step further by factory overclocking these components for a 50% increase in controller speed and 20% increase in NAND bus speed. Optimized for the most demanding tasks, including digital content creation and extreme gaming, the Intel Solid-State Drive 730 Series delivers low 50µs read latency, up to 550 MB/s sequential reads and random reads up to 86,000 IOPS.', 'The Intel Solid-State Drive 730 Series also delivers extreme endurance of up to 70GB writes per day for five years (compared to the industry typical 20GB), providing peace of mind for anyone requiring dependable up-time from their workstation or gaming rig. Intel’s advanced firmware algorithms provide consistent performance that you can rely on for both compressible and incompressible data types, plus data center efficiency and dependability.', 'Digital content creation experts and PC enthusiasts know the highest storage performance is achieved with RAID configurations, especially as Solid-State Drives start to saturate the SATA bus. Two 240GB Intel Solid-State Drive 730 Series in a RAID-0 configuration provide the same storage capacity as a single 480GB drive— but the throughput nearly doubles to an amazing 1000 MB/s when coupled with Intel platforms supporting Intel Rapid Storage Technology (Q87, H87, Z87 & X79).']",Intel,B00IF4NGXQ,"['https://images-na.ssl-images-amazon.com/images/I/41jwom9evbL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Gm1J-3PWL._SS40_.jpg']",5.0,6.0,"['consumer', 'fastest', 'state', 'gb', 'compressible', 'platforms', 'pc', 'storage', '3rd', 'factory', 'demanding', 'amazing', 'writes', 'components', 'step', 'endurance', 'configuration', 'z87', 'random', 'configurations', 'qualified', 'latency', 'extreme', 'throughput', 'date', 'types', 'content', 'iops', 'highest', 'internal', 'creation', 'day', 'sata', 'mb', 'years', 'center', 'tasks', 'x79', 'h87', 'controller', 'efficiency', 'raid', '50µs', 'nm', 'experience', 'drive', 'rapid', 'mind', 'q87', 'raid-0', 'ssdsc2bp480g4r5', 'dna', 'nand', 'sequential', 'experts', 'memory', 'drives', 'dependability', 'bus', 'speed', 'solid', 'dependable', 'typical', 'capacity', 'algorithms', 'digital', 'time', 'industry', 'increase', 'intel', 'gaming', 'computing', 'workstation', 'generation', 'enthusiasts', 'low', 's', 'flash', 'single', 'rig', 'technology', 'firmware', 'data', 'incompressible', 'performance', 'series', 'uncompromised', 'peace', 'consistent', 'reads', 'advanced']"
"HGST Touro S 500GB 7200RPM High-Performance Portable Drive, Platinum (0S03698)",['500GB Capacity7200 RPMGrayModel0S03698(HTOSPC5001BHB)SeriesTOURO SColorGrayInterfaceUSB 3.0Capacity500GBRPM7200 RPMDimensions115mm(H) x 80mm(W) x 9.5mm(D)Weight128gPackage Includes1 x HGST TOURO S 500GB USB 3.0 HDD1 x USB 3.0 cable1 x Quick Start Guide'],"HGST, a Western Digital Company",B00IVFDODG,"['https://images-na.ssl-images-amazon.com/images/I/310A8TnoZiL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/21cyTXWca8L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31ZbkicOtUL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31Q31eAHHLL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/21lfN4bUHsL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31R%2BGy7sPwL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/21Z5d0Tcr6L._SS36_.jpg']",4.909090909090909,11.0,"['rpmdimensions115mm(h', 'guide', 'platinum', '3.0capacity500gbrpm7200', 'gb', 'cable1', 'quick', 'scolorgrayinterfaceusb', 'portable', 's', 'capacity7200', 'rpmgraymodel0s03698(htospc5001bhb)seriestouro', 'high', 'usb', 'touro', 'performance', 'hdd1', 'start', 'hgst', 'drive', 'includes1', 'x']"
SanDisk Extreme 16GB SDHC UHS-I Card (SDSDXNE-016G-GNCIN) [Newest Version],"['Up to 8 times faster than ordinary memory cards to catch your best shots and get the video recording performance for 4K Ultra HD and Full HD video. Available in storage capacities from 16GB to 256GB with read speeds up to 90MB/s to move files fast, these cards are compatible with SDHC or SDXC supporting devices and come with a lifetime limited warranty. UHS Speed Class 3 (U3) delivers the super-fast speed you need to take your videos to next-level of resolution.']",SanDisk,B013CP3JDO,"['https://images-na.ssl-images-amazon.com/images/I/51-P2elDD1L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51pLoh6F07L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51LzLFql-XL._SS40_.jpg']",4.9,10.0,"['extreme', 'hd', 'warranty', 'videos', 'sdsdxne-016g', 'lifetime', '90mb', 'newest', 'capacities', 'ultra', 'gb', 'shots', 'gncin', 'files', 'storage', 'uhs', 'memory', 'version', 'compatible', 's', 'video', 'cards', 'ordinary', 'speed', 'class', 'best', 'u3', 'super', 'card', 'recording', 'sdxc', 'resolution', 'available', 'limited', 'performance', 'devices', 'times', 'level', 'sdhc', 'fast', 'sandisk', 'read']"
"Sabrent 2.5"" Hard Disk Drive Mounting Kit Bracket for PS3 Super Slim CECH-400x Series (BK-HDPS)","['', 'You can upgrade the hard disk drive on PS3 systems with model numbers CECH-4000A and CECH-4000B which correspond to the 12GB and 500GB PS3 systems. To do this, all you need is an Sabrent BK-HDPS mounting bracket and an additional 2.5 hard disk drive.', 'Features:* This Hard Disk Drive Mounting Bracket is compatible for PS3 system CECH-400X Series\n* This is for the newest PS3 console, which has been nicknamed ""Super Slim"" ,If you have purchased the PS3 Super Slim 12gb model and wish to fit a hard drive. This is what you need (and of course a 2.5"" SATA hard drive as well).', ""What's in the box?* Sabrent Mounting Bracket Kit* Bag of screws* User manual"", '']",Sabrent,B00LS268YG,"['https://images-na.ssl-images-amazon.com/images/I/41jFTlO8KuL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41e46b3-FtL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41gic29HgrL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41d0MclnhyL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41kctKqn6mL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/411UsneeapL._SS40_.jpg']",4.9,10.0,"['kit', 'systems', 'console', 'newest', 'course', 'system', 'hdps', 'box', 'gb', 'mounting', 'manual', 'cech-400x', 'model', 'ps3', 'bracket', 'slim', 'sata', 'compatible', 'screws', 'cech-4000b', 'hard', 'user', 'sabrent', 'super', 'bag', 'cech-4000a', 'additional', 'numbers', 'series', 'disk', 'drive', 'bk']"
Canon EF 85mm f/1.8 USM Medium Telephoto Lens for Canon SLR Cameras - Fixed,"['The Canon EF 85mm f/1.8 USM Standard & Medium Telephoto Lens is highly practical and ideal for a range of applications including portraiture. Its fast f/1.8 maximum aperture is effective in low light and ideal for shallow depth of field focus control. An ultrasonic autofocus motor (USM) provides fast, smooth and quiet AF action and because the front lens group does not rotate during focusing, polarizing and special filter effects can be used effectively.', 'Canon EF 85mm f/1.8 USM Medium Telephoto Lens']",Canon,B00112DQXO,"['https://images-na.ssl-images-amazon.com/images/I/519ohAT-iXL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51GNQcvSSWL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51iNLSOcZPL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41wmG5ltF2L._SS40_.jpg']",4.9,20.0,"['telephoto', 'effective', 'focus', 'lens', 'slr', 'autofocus', 'af', 'ultrasonic', 'polarizing', 'light', 'mm', 'practical', 'portraiture', 'f/1.8', 'medium', 'shallow', 'effects', 'field', 'action', 'special', 'low', 'ideal', 'motor', 'smooth', 'filter', 'aperture', 'control', 'quiet', 'depth', 'group', 'applications', 'ef', 'canon', 'standard', 'maximum', 'fast', 'range', 'usm', 'cameras']"
Cable Matters VGA to VGA Cable (SVGA Cable) 10 Feet (Available 3FT - 100 FT in Length),"['The Cable Matters Gold-Plated VGA Cable is the ultimate link for connecting your desktop or laptop to a monitor or projector. The combination of gold-plated connectors, heavy 28 AWG bare copper conductors, foil & braid shielding, and dual ferrite cores provides superior cable performance. Molded strain relief connectors, finger-tightened screws, and easy-grip treads increase durability, ensure a secure connection, and make plugging and unplugging a breeze.  Specifications - Input: VGA 15-pin Male - Output: VGA 15-pin Male - 100% bare copper conductor, no copper clad steel (CCS) - Supported resolutions: 800x600, 1024x768, 1280x1024, 1600x1200, 1680x1050, 1080p, 1920x1200 and up  - RoHS compliant  Warranty Limited Lifetime Warranty and Lifetime Product Support']",Cable Matters,B00BFZ18O6,"['https://images-na.ssl-images-amazon.com/images/I/41QRq27uqcL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41llRZFUEdL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51aVQ6fz9sL._SS40_.jpg']",4.888888888888889,9.0,"['rohs', 'feet', 'warranty', 'awg', 'shielding', 'vga', 'lifetime', '1080p', 'male', 'compliant', 'steel', 'output', 'conductors', 'ferrite', 'product', 'superior', 'finger', 'projector', 'relief', '1920x1200', 'connection', 'conductor', 'laptop', 'connectors', 'length', 'braid', 'dual', 'specifications', 'combination', 'cores', 'gold', 'grip', 'input', '1600x1200', 'ft', 'desktop', 'link', 'support', 'easy', 'secure', '1280x1024', 'svga', 'available', 'limited', 'bare', 'breeze', 'resolutions', 'heavy', 'performance', 'copper', 'durability', 'monitor', 'cable', 'treads', '1680x1050', 'ultimate', 'matters', 'foil', 'strain', 'ccs', 'screws']"
"SanDisk 16GB Class 4 Micro SDHC Memory Card, Frustration-Free Packaging- SDSDQ-016G-AFFP  (Label May Change)","['Capture more photos, record more Full HD videos and play more music on your mobile phone with reliable SanDisk microSDHC memory cards. By adding more memory to your mobile phone, you can transport and store more photos, Full HD videos and music - so you can get the most out of your mobile phone. Do more with SanDisk mobile memory cards.']",SanDisk,B007KFXIDO,['https://images-na.ssl-images-amazon.com/images/I/41CL1ftjCZL._SS40_.jpg'],4.888888888888889,9.0,"['hd', 'videos', 'label', 'gb', 'free', 'micro', 'packaging-', 'affp', 'memory', 'frustration', 'reliable', 'cards', 'class', 'card', 'phone', 'music', 'mobile', 'photos', 'sdsdq-016g', 'sdhc', 'sandisk', 'microsdhc']"
Bose Wave Music System IV - Platinum Silver,"[""Enjoy high-performance, room-filling sound from a music system that fits nearly anywhere, and now has a fresh design. The Wave music system features award-winning Bose waveguide speaker technology for clear, high-performance sound. There's a CD player and an AM/FM tuner with text capability for song and artist information. For operational convenience, there's a slim credit card-style remote-or simply touch the top for on and off, or to snooze the alarm. This compact tabletop system also includes convenient radio station presets, a clock, dual alarms with gently rising volume, an auxiliary input and a headphone jack. To wirelessly stream music from your smartphone or tablet, simply add the optional Bluetooth adapter. Included: Wave music system IV; power cord; remote control; demonstration CD.""]",Bose,B011IH6N0Y,"['https://images-na.ssl-images-amazon.com/images/I/41fmAta1SsL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41N3YNJ-CxL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41QitDqsg0L._SS36_.jpg']",4.875,8.0,"['platinum', 'smartphone', 'bose', 'operational', 'design', 'alarms', 'tablet', 'silver', 'system', 'clear', 'convenience', 'compact', 'radio', 'cord', 'wave', 'bluetooth', 'room', 'remote', 'cd', 'jack', 'text', 'speaker', 'information', 'dual', 'input', 'iv', 'sound', 'slim', 'headphone', 'convenient', 'alarm', 'volume', 'auxiliary', 'demonstration', 'high', 'waveguide', 'capability', 'card', 'style', 'control', 'technology', 'artist', 'credit', 'power', 'music', 'performance', 'station', 'song', 'fm', 'award', 'optional', 'adapter', 'tabletop', 'clock', 'presets', 'player', 'fresh', 'tuner']"
"Jabra Speak  PHS001U 410 USB Speakerphone for Skype and other VoIP calls (U.S. Retail Packaging), Black","[""With the Skype-certified Jabra SPEAK410  FOR PC you can setup a conference call in seconds. Simply plug it into your computers USB port and youre instantly ready to take or make conference calls in the office, at home, or anywhere else. It's compact, lightweight design maximizes mobility while its integrated cord prevents awkward tangles.Jabra SPEAK410  FOR PC also features echo cancellation technology to ensure excellent audio clarity on both ends of the line. The High Definition Voice (HD Voice) allows you to hear a broader frequency range when on a call. HD Voice technology ensures your conversations are so clear. Plus, its 360 Omni directional microphone enables use with more than four participants. The Jabra SPEAK410 is also easy to use, with dedicated controls for answering and ending calls, volume, and mute.The Jabra SPEAK410  FOR PCs Skype certification will guarantee the superior audio quality and enhanced ease of use which Skype is renowned for. Simple and professional it delivers high-end performance so you can make the most of your Skype conference calls.Specifications: Connectivity: USB Speaker: Frequency Response: Wideband / Hifi Microphone Type: Omni Directional/noise filter Microphone Sensitivity: Standard (E-STD) Operating System: Windows XP, Windows Vista (32-bit, 64-bit), Windows 7 (32-bit, 64-bit)Includes: Jabra Speak 410 Speakerphone.""]",Jabra,B007SHJIO2,"['https://images-na.ssl-images-amazon.com/images/I/31F%2BKLXycGL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51WFlGwyiDL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51GlNpLrp7L._SX38_SY50_CR,0,0,38,50_.jpg']",4.875,8.0,"['vista', 'office', 'mobility', 'compact', 'superior', 'connectivity', 'pc', 'ease', 'u.s', 'black', 'port', 'filter', 'xp', 'seconds', 'certification', 'retail', 'speakerphone', 'calls.specifications', 'directional', 'design', 'enhanced', 'pcs', 'end', 'ready', 'clear', 'system', 'definition', 'omni', 'voip', 'speaker', 'controls', 'computers', 'jabra', 'line', 'audio', 'usb', 'response', 'hifi', 'sensitivity', 'use', 'windows', 'microphone', 'wideband', 'echo', 'conference', 'conversations', 'hd', 'noise', 'operating', 'awkward', 'skype', 'clarity', 'e', 'quality', 'cord', 'packaging', 'ends', 'volume', 'participants', 'tangles.jabra', 'voice', 'broader', 'std', 'cancellation', 'lightweight', 'calls', 'professional', 'simple', 'speak410', 'high', 'easy', 'dedicated', 'technology', 'frequency', 'integrated', 'performance', 'type', 'home', 'standard', 'range', 'excellent']"
SanDisk Ultra 16GB Ultra Micro SDHC UHS-I/Class 10 Card with Adapter (SDSQUNC-016G-GN6MA),"[""Capture, carry and keep more high-quality photos and full HD video on your Android smartphone or tablet. Transfer pictures and videos from the card to your PC at a no-wait rate of up to 80MB/s. The SanDisk Memory Zone app, available on the Google Play store, makes it easy to view, access, and back up your files from your phone's memory. To help your smartphone run at its peak performance, set the app to automatically off-load files from your smartphone's internal memory to the card. Built to perform in extreme conditions, SanDisk Ultra micro SDHC and micro SDXC cards are water proof, temperature proof, shock proof, X-ray proof and magnet proof. The SanDisk Ultra card is rated Class 10 for Full HD video and comes with a SD adapter and a ten-year warranty.""]",SanDisk,B010Q57SEE,"['https://images-na.ssl-images-amazon.com/images/I/41YehNc33RL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51-M3euj52L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51Kfx0noArL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51UUFUcDIUL._SS40_.jpg']",4.875,8.0,"['extreme', 'peak', 'hd', 'videos', 'year', 'warranty', 'smartphone', 'google', 'run', 'play', 'tablet', 'access', 'android', '80mb', 'ultra', 'quality', 'gb', 'sdsqunc-016g', 'zone', 'internal', 'pc', 'files', 'micro', 'rate', 'uhs', 'shock', 'sd', 'memory', 'magnet', 'pictures', 's', 'video', 'cards', 'load', 'high', 'app', 'class', 'easy', 'gn6ma', 'card', 'wait', 'store', 'capture', 'available', 'phone', 'sdxc', '16', 'water', 'performance', 'photos', 'proof', 'adapter', 'sdhc', 'ray', 'temperature', 'sandisk', 'conditions', 'x']"
"Brother Genuine P-touch, TZE2312PK, 1/2"" (0.47"") Standard Laminated P-Touch Tape, Black on White, Laminated for Indoor or Outdoor Use, Water Resistant, 26.2 Feet (8M), 2-Pack","['', 'Regardless of your application, Brother Genuine P-touch replacement tape is an affordable and high-quality solution. The Brother TZE2312PK half-inch (0.47-inch) standard laminated P-touch Tape is durable, resistant to fading and water damage, and wont smudge or smear. Suitable for indoor or outdoor use even in harsh weather conditions, the TZe tape has been engineered to print high-quality labels with your Brother P-touch label maker that can be used for home, office, or industrial applications. P-touch labels are perfect for labeling kitchen, shelving, and supply cabinets and can be used in hostile environments including freezers, microwaves, and dishwashers without fading or smudging.', 'This replacement label tape for Brother P-touch label printers is easy to print and apply to different surfaces. The split back of the P-touch tape is easy to remove, which makes Brother TZe replacement label tape easy to peel and apply to tables and shelves made of wood, steel, plastic, and more. There are also customized replacement tape products that are perfect for customized label printing applications, including extra-strength adhesive tape, flexible cable/wire tape, fabric iron-on tape, and tamper evident tape.', 'This product is a Brother Genuine replacement product, which will reduce the possibility of damage to the P-touch label maker. Using Brother Genuine supplies delivers the best results and protects your P-touch from damage. The TZE2312PK measures 12mm (0.47-inch) x 26.2 ft. (8m) and is Black on White tape that is sold as a 2 Pack. This product is compatible with the following products: PT1190, PT1230PC, PT1880C, PT1880SC, PT1880W, PT1890C, PT1890SC, PT1890W, PT2430PC, PT6100, PTD200, PTD200G, PTD210, P-Touch Embellish, PTD400, PTD400AD, PTD400VP, PTD450, PTD600, PTD600VP, PTD800W, PTH100, PTH110, PTH300, PTH300LI, PTH500LI, PTouch CUBE (White), PTouch CUBE (Blue), PTP700, and PTP750W.', 'Compatible with all Brother P-touch TZ Machines, this Two Tape Value Pack features black print on white tape.', ""What's in the Box Pack of two tapes for all TZ machines.""]",Brother,B0013CED4I,"['https://images-na.ssl-images-amazon.com/images/I/41Q5o5C4heL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51uycmLHwYL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41qoIibqQsL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bXUDlG92L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61lCYjXSr9L._SS40_.jpg']",4.875,40.0,"['printing', 'printers', 'pt1880sc', 'hostile', 'office', 'products', 'ptouch', 'maker', 'blue', 'pth100', 'application', 'pt1890w', 'pt6100', 'affordable', 'black', 'best', 'tze', 'pth300li', 'shelves', 'different', 'pth110', 'ptp750w', 'x', 'durable', 'split', 'pt1890sc', 'solution', 'resistant', 'g', 'wire', 'p', 'white', 'print', 'pth300', 'replacement', 'adhesive', 'value', 'touch', 'compatible', 'labels', 'inch', 'evident', 'water', 'pt2430pc', 'use', 'industrial', 'microwaves', 'results', 'ptd800w', 'conditions', 'weather', 'plastic', 'pt1230pc', 'feet', 'extra', 'ptd600vp', 'shelving', 'steel', 'supplies', 'ptd600', 'cube', 'box', 'quality', 'outdoor', 'environments', 'genuine', 'fading', 'labeling', 'pt1880c', 'ptd210', 'applications', 'ptp700', 'ptd400ad', 'ptd400vp', 'tape', 'ptd200', 'dishwashers', 'perfect', 'smudging', 'surfaces', 'tz', 'indoor', 'strength', 'damage', 'harsh', 'label', 'brother', 'supply', 'customized', 'product', 'mm', 'pt1890c', 'ptd450', 'tapes', 'half', 'pack', 'wood', 'kitchen', 'ft', 'iron', 'high', 'cabinets', 'easy', 'flexible', 'tze2312pk', 'fabric', 'cable', 'home', 'pt1880w', 'standard', 'freezers', 'machines', 'tables', 'suitable', 'm', 'possibility', 'embellish', 'pt1190']"
Caseling Hard Case Travel Bag for Bose Soundlink Mini Bluetooth Portable Wireless Speaker and Wall Charger and Charging Cradle. Fits with Bose Silicone Soft Cover.,"['This Caseling case serves as a protective case for the SoundLink Mini speaker and its wall charger and Docking Base. It keeps them together and lets you transport them together conveniently from place to place, so you have everything you need to enjoy your SoundLink Mini speaker on the road.']",caseling,B00RJBWA9C,"['https://images-na.ssl-images-amazon.com/images/I/61JciqzqA9L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/311G-DXHrKL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41KrURFIauL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41UHX2u8CRL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41q1FpEpgRL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51aBIgnr3LL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51kmu%2BPy5jL._SS36_.jpg']",4.863636363636363,22.0,"['caseling', 'place', 'bose', 'cradle', 'silicone', 'road', 'wireless', 'travel', 'docking', 'speaker', 'mini', 'portable', 'hard', 'bag', 'wall', 'charger', 'case', 'cover', 'base', 'soundlink', 'protective', 'soft']"
Kingston Digital DataTraveler GE9 2.0 (DTGE9/16GBZ),"[""Kingston's DataTraveler GE9 is a capless, ultra-thin Flash drive with a 24-carat gold-plated casing. It adds style to portable storage in a form factor that lets you easily use several drives side-by-side in USB ports. This stylish drive was designed by industrial designer Arman Emami, who won the Red Dot Industrial Design contest and is a multiple winner of this award. Its trendsetting design makes a strong impression. DataTraveler GE9 is backed by a five-year warranty, free technical support and the legendary reliability that makes Kingston the most trusted name in memory, with 25 years as the world's independent memory leader.""]",Kingston,B009CMN3W4,"['https://images-na.ssl-images-amazon.com/images/I/31yuA2HcekL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41OdqpueYfL._SS40_.jpg']",4.857142857142857,7.0,"['reliability', 'warranty', 'year', 'ports', 'design', 'ge9', 'impression', 'factor', 'ultra', 'casing', 'leader', 'free', 'contest', 'technical', 'datatraveler', 'storage', 'capless', 'kingston', 'arman', 'world', 'gold', 'memory', 'form', 'drives', 'portable', 'flash', 'usb', 'support', 'years', 'style', 'independent', 'stylish', 'trusted', 'winner', 'industrial', 'designer', 'multiple', 'strong', 'dot', 'legendary', 'thin', 'award', 'emami', 'red', 'drive', 'digital', 'dtge9/16gbz']"
